ticker,origem,grupo,setor,investment,investment_base,consistencia,basileia,solvencia,ciclicidade,dado_suspeito,quality,value,safety,dividend,regulado,rank_invest,oportunidade_grafica,candidato_padrao,candidato_nota,virada_alta,criterios_ok,criterios_aplicaveis,passa_checklist,mais_5a_bolsa,sem_prejuizo_anual,lucro_20t,div_ge5_5a,div_sem_corte,roe_ge_10,divida_menor_patrim,cresc_receita_5a,cresc_lucro_5a,n_ok,n_aplic,roe_roic_ge_selic,roe_ge_setor,roic_ge_setor,margem_ge_15,cagr_ge_setor,divida_ok,marketcap_ok,insider_ok,margem_ok,roe_ok,alavancagem_ok,div_liq_patrim,nde_ok,market_cap,pl,pvp,dy,dy_teto,roe,roe_medio,roic,mrg_liq,ev_ebitda,div_liq_ebitda,lev_roic_adj,liq_corr,div_patrim,peg,payout,cresc_5a,pl_fut,roa,liq_geral,grau_endiv,indep_fin,min_52s,max_52s,dist_min52,dist_max52,dist_mm100,mediana_1a,media_1a,max_drawdown,vol_anual,ret_ytd,min_ytd,max_ytd,rel_ibov_ytd,desvio_padrao,momentum_12_1,var_95,sharpe,liquidez_media,preco_p10_1a,preco_p50_1a,preco_p90_1a,g_implicito,teto_dispersao,teto_confiavel,teto_n_metodos,cagr_5a,cagr_3a,cagr_1a,desacelerando,anos_atipicos,beta,corr_ibov,corr_usd,close,div_ge5_5a,divo_qualidade_ok,auvp_ok,teto_bazin,teto_gordon,teto_dcf,teto_graham,teto_lynch,teto_projetivo,teto_graham_selic,teto_mult_ebitda,teto_medio,teto_mediana,teto_ajustado,teto_n_metodos,teto_confiavel,teto_dispersao,teto_upside_pct,teto_upside_media_pct,prox_resultado,ex_dividendo,ex_tipo,tese_ia,strategy,in_wishlist,in_carteira,preco_medio,var_pm_pct,trend,breakout_level,pct_to_level,dist_52w_high_pct,fund_ok,breakout,aprovado,note
JHSF3,SMALL11+DIVO11+AUVP11,SMALL11,Imobiliário,77.04,74.59,90.9090909090909,,,0.8,,86.69,78.59,44.72,69.86,False,1,Não,,,False,7,8,False,,True,,False,True,True,True,True,True,10,11,True,True,True,True,True,True,True,False,True,True,True,0.34,True,7719993344.0,3.77,1.07,6.07,8.09,28.4,16.71,13.12,52.59,4.98,1.22,1.27,1.73,0.86,0.25,30.48,90.2,9.26,7.25,0.72,61.6,36.26,5.11,13.76,129.9,-14.7,7.7,9.31,9.08,-27.9,39.4,59.1,7.38,13.76,43.52,2.48,94.1,-3.79,1.96,43395106.0,16.3,26.94,44.52,-10.1,10.4,False,6,,21.6,116.4,False,2025,1.37,0.61,0.05,11.739999771118164,False,False,True,6.903921373070408,12.983826324193702,42.59228119238556,27.72661062823854,71.89095900437415,19.57807411896471,38.36519819102806,20.22295107665275,,,,6,False,10.4,,,n/d,2026-10-01,próxima,,,False,False,,,Em Alta,12.15999984741211,-3.4539480391796995,-16.49169849105798,True,False,False,sem sinal (Em Alta)
VULC3,SMALL11+DIVO11,SMALL11,Consumo discricionário,76.98,77.73,72.72727272727273,,,0.9,,87.38,62.71,65.7,95.89,False,2,Rompimento,,,False,6,8,False,,True,,False,False,True,True,False,True,8,11,True,True,True,True,False,True,True,False,True,True,True,0.25,True,4381875200.0,4.77,1.67,21.41,15.43,35.06,31.82,17.83,24.89,6.39,0.76,0.59,2.96,0.37,0.52,73.6,-64.7,6.35,11.45,1.64,37.42,62.57,12.98,20.08,7.5,-30.5,-2.6,16.81,16.61,-35.4,26.0,-29.9,12.98,19.91,-45.48,1.64,-21.9,-2.78,-1.22,37658206.0,8.08,11.28,15.75,-6.0,8.3,False,6,,12.0,16.8,False,2025,0.85,0.57,0.15,13.949999809265137,False,False,False,15.653499259994046,29.43867764056945,39.99999945309,23.444881157450975,72.19512470816021,48.08266443728399,25.281023627321808,8.718149283173714,,,,6,False,8.3,,,n/d,2025-12-23,última,"A Vulcabras apresenta uma sólida eficiência operacional no setor de consumo discricionário, ostentando um ROE de 35,1% e um ROIC de 17,8% que se posicionam bem acima dos pares setoriais de 14,1% e 13,7%, respectivamente, sugerindo forte capacidade de geração de valor. Essa alta qualidade convive com múltiplos de preço atrativos, evidenciados pelo P/L baixo de 4,77 e um P/VP de 1,67, indicando que o mercado pode estar subavaliando o papel em relação ao seu retorno sobre o capital. No âmbito financeiro, a excelente rentabilidade é acompanhada por um endividamento muito controlado, com a relação dívida líquida sobre EBITDA em 0,76, patamar significativamente abaixo da média do setor de 2,82, o que confere grande segurança financeira à companhia. Esse balanço robusto e a alta conversão de lucros sustentam um expressivo dividend yield de 21,41%, o qual se mostra coerente com a baixa alavancagem e a forte geração de caixa, embora o investidor deva monitorar a sustentabilidade desse fluxo no longo prazo. Por outro lado, o crescimento histórico de receita em cinco anos amarga uma queda de 64,7%, ficando abaixo da média setorial de 35,4%, mas as janelas mais recentes de três anos e um ano mostram uma aceleração para 12,0% e 16,8%, respectivamente, apontando que a média mais longa esconde uma recuperação recente que exige atenção. Diante dessas oscilações, o ano de 2025 apresenta uma variação atípica que merece checagem manual detalhada para isolar possíveis eventos contábeis não recorrentes. No que tange ao valuation, o crescimento implícito no preço atual medido pelo fluxo de caixa descontado reverso é de negativos 6,0% ao ano, o que se revela um patamar extremamente conservador frente ao histórico recente de expansão da empresa. Contudo, os métodos de preço-teto, que variam desde R$ 15,65 pelo modelo de Bazin até R$ 72,20 pelo critério de Lynch, apresentam uma dispersão muito alta, exigindo cautela extra do analista ao adotar essas referências de valor justo. O checklist de critérios corrobora a tese ao aprovar 6 dos 8 requisitos fundamentais, sendo penalizado apenas pelo crescimento histórico abaixo do setor e por movimentações de insiders. Em balanço, os prós residem na rentabilidade excepcional, no endividamento sob controle e nos proventos robustos, enquanto os contras concentram-se na volatilidade do crescimento histórico e na elevada dispersão das métricas de avaliação por preço-teto.

Gatilho de falseamento: o ROIC consolidado da Vulcabras recuar para um patamar abaixo de 13,7% no fechamento anual, igualando-se à média do setor e invalidando a tese de rentabilidade superior da companhia.",Rompimento,False,False,,,Lateral,13.609999656677246,2.4981642995199005,-31.04213715698908,True,True,True,"Rompimento (vol x1.3, +2.5% do topo, MM50>MM200)"
MDNE3,SMALL11+DIVO11,SMALL11,Imobiliário,74.63,71.76,90.9090909090909,,,0.8,,72.31,76.59,60.29,80.14,False,3,Não,Bandeira de alta,"Bandeira de alta (pré-confirmação) — pescoço R$25.94, preço 4.1% abaixo do pescoço; falta fechar acima e segurar",False,7,8,False,,True,,False,True,True,True,True,True,10,11,True,True,True,True,True,True,True,False,True,True,True,0.24,True,2572950016.0,4.63,1.13,15.6,9.32,24.38,16.15,10.98,21.43,4.46,0.91,1.13,2.38,0.48,0.33,43.15,19.5,3.89,6.4,1.12,72.76,27.27,20.62,34.28,20.6,-27.4,-6.3,25.8,26.63,-33.9,45.3,8.2,22.65,34.28,-7.38,2.85,3.5,-5.03,0.21,27348050.0,15.82,28.29,50.61,-6.5,7.4,True,6,,43.4,50.1,False,,1.68,0.65,0.13,24.8799991607666,False,False,False,16.862046551495936,31.711526256523,73.4976635140043,51.595509233092145,124.56006181763088,25.66309774977996,62.28595318404423,47.56281653419123,48.71942774527247,49.579162883641686,44.62124659527752,6,True,7.4,79.34585249360053,95.81764223729712,n/d,2026-01-02,última,,,False,False,,,Em Alta,26.299999237060547,-5.399239990444404,-27.421236736470732,True,False,False,sem sinal (Em Alta)
POMO3,SMALL11+DIVO11,SMALL11,Bens Industriais,73.92,74.13,72.72727272727273,,,0.7,,79.77,74.61,52.71,90.41,False,4,Bandeira de alta,,,True,5,8,False,,True,,False,False,True,True,False,True,8,11,True,True,True,False,False,True,True,False,True,True,True,0.44,True,5313167360.0,4.46,1.26,21.59,12.73,28.32,24.74,18.39,13.19,4.69,1.29,0.96,1.94,0.81,0.36,56.77,-14.0,,8.76,1.02,59.93,39.42,3.73,6.48,14.7,-33.9,-14.7,5.49,5.37,-42.4,35.5,-19.3,3.73,6.43,-34.88,2.24,-37.7,-3.54,-1.17,7514165.0,1.93,3.04,4.81,-7.1,6.0,True,7,,18.7,5.4,True,,0.94,0.46,0.04,4.28000020980835,False,False,False,3.9623102774077736,7.451699650737845,13.12541652653508,8.564112180522919,23.963448142134972,11.141251883326762,10.128819844484388,5.738455951001059,8.587438044859404,8.564112180522919,7.707700962470628,7,True,6.0,80.08646225780825,100.64106597891809,n/d,2026-08-26,última,"A Marcopolo (POMO3) apresenta-se como uma alternativa intrigante no setor de bens industriais, onde sua alta qualidade operacional convive com múltiplos de valuation bastante descontados. O retorno sobre o patrimônio líquido de 28,3% e o retorno sobre o capital investido de 18,4% situam-se confortavelmente acima da média dos seus pares setoriais (10,8% e 13,3%, respectivamente), indicando forte eficiência na alocação de capital que, surpreendentemente, é negociada a um preço por lucro de apenas 4,46 vezes e preço pelo valor patrimonial de 1,26. Essa rentabilidade robusta é acompanhada por um endividamento controlado, visto que a relação dívida líquida por EBITDA de 1,29 está abaixo da média do setor (2,38), garantindo que o expressivo rendimento de dividendos de 21,59% seja sustentável e coerente com a geração de caixa, apesar de uma margem líquida de 13,19% que não atinge o patamar ideal de 15%. No entanto, o crescimento histórico acende um sinal de alerta, pois a taxa de crescimento anual composta da receita em cinco anos foi negativa em 14,0%, ficando muito abaixo da média setorial de 47,1%, com as janelas temporais mais recentes de três anos (18,7%) e de um ano (5,4%) confirmando que o negócio está desacelerando. Essa variação atípica e a ausência de dados consolidados em períodos anteriores sugerem que o investidor deve realizar uma checagem manual desses anos para descartar eventos contábeis pontuais ou flutuações severas de ciclo. Diante desse cenário, o crescimento implícito no preço atual calculado pelo fluxo de caixa descontado reverso é de negativos 7,1% ao ano, o que se revela um patamar extremamente conservador e fácil de ser superado, dado o histórico recente da empresa. Sob a ótica de valuation, a média dos preços-teto calculados resulta em R$ 8,59 e a mediana em R$ 8,56, evidenciando uma dispersão acentuada entre o método conservador de Bazin (R$ 3,96) e o otimista de Lynch (R$ 23,96), mas ainda assim oferecendo um upside de 80,1% contra o preço-teto ajustado de R$ 7,71. O checklist de critérios confirma essa dualidade ao aprovar 5 de 8 requisitos, penalizado pela ausência de crescimento superior ao setor, margem abaixo do teto e vendas de papéis por insiders. Como prós, destacam-se o retorno financeiro excepcional, o endividamento saudável e a margem de segurança implícita no preço; como contras, pesam a clara desaceleração recente da receita e o não atingimento de metas de margem e governança no checklist.

Gatilho de falseamento: margem líquida abaixo de 10,8% no próximo resultado trimestral.",Bandeira de alta,False,False,,,Lateral,4.340000152587891,-1.3824871122127491,-34.47379383088736,True,True,True,"Bandeira de alta — mastro +16%, recuo 26%, bandeira 7d (candidato) · ⚡ cruzamento de médias (MM21>MM30) hoje"
PSSA3,BOVA11+AUVP11,BOVA11,Insurance,73.17,72.36,77.77777777777777,,1.8,0.3,,75.94,52.47,100.0,50.68,False,5,Não,,,True,4,6,False,,True,,False,False,True,,True,True,7,9,True,False,True,,True,,True,False,True,True,True,,True,31966285824.0,8.75,2.0,6.04,5.33,22.84,17.35,79.28,8.13,,,,,,0.72,46.68,0.3,8.05,6.06,,71.59,28.18,43.07,55.45,15.8,-10.1,-1.5,48.08,48.55,-16.1,25.9,7.7,44.27,55.45,-7.88,1.63,1.4,-2.69,-0.18,79357021.0,37.8,52.76,73.65,2.1,4.0,True,4,,20.5,17.0,True,2023,0.75,0.51,0.03,49.869998931884766,False,False,True,19.347614306545164,36.385997228115585,77.95347298477101,56.54726359578165,99.8171569639228,48.08612222706349,59.927253736582486,,45.44330168662382,42.236059727589534,38.01245375483058,4,True,4.0,-23.776910830196496,-8.876473511273131,2026-11-05,2026-06-23,última,,,False,False,,,Lateral,51.65999984741211,-3.4649650035123103,-10.225023192054937,True,False,False,sem sinal (Lateral) · ⚡ cruzamento de médias (MM21>MM30) hoje
POMO4,BOVA11+SMALL11+DIVO11+AUVP11+Carteira,BOVA11,Bens Industriais,73.12,73.19,72.72727272727273,,,0.7,,79.77,73.31,52.71,84.25,False,6,Não,Bandeira de alta,"Bandeira de alta (pré-confirmação) — pescoço R$4.56, preço 0.7% abaixo do pescoço; falta fechar acima e segurar",True,5,8,False,,True,,False,False,True,True,False,True,8,11,True,True,True,False,False,True,True,False,True,True,True,0.44,True,5623515648.0,4.72,1.34,20.4,10.22,28.32,24.74,18.39,13.19,4.89,1.29,0.96,1.94,0.81,0.32,48.26,-14.0,4.78,8.76,1.02,59.93,39.42,3.93,7.69,15.2,-41.1,-14.4,5.77,5.81,-48.9,35.3,-19.7,3.93,6.81,-35.28,2.22,-46.3,-3.44,-1.58,60003949.0,1.77,2.8,4.42,-6.1,7.1,True,7,,18.7,5.4,True,,1.0,0.5,0.05,4.53000020980835,False,False,True,3.368519234104182,6.334989398331413,13.126845878613587,8.544095278241993,23.875940638564625,11.540193428270536,11.610820506681762,5.736609742389559,11.53849926729907,11.540193428270536,10.386174085443482,7,True,7.1,129.27535550562123,154.71299631103614,n/d,2026-08-26,última,"A Marcopolo (POMO4) apresenta-se como uma alternativa robusta no setor de bens industriais, exibindo indicadores de rentabilidade que superam com folga a média dos seus pares. O retorno sobre o patrimônio líquido (ROE) de 28,3% e o retorno sobre o capital investido (ROIC) de 18,4% situam-se bem acima das médias setoriais de 10,8% e 13,3%, respectivamente, revelando uma operação altamente eficiente que convive com múltiplos de preço bastante descontados, como o preço sobre lucro (P/L) de 4,72 e o preço sobre valor patrimonial (P/VP) de 1,34. Essa excelente relação entre qualidade e preço é acompanhada por uma estrutura de capital saudável, onde a relação dívida líquida sobre EBITDA de 1,29 vezes está confortavelmente abaixo da média do setor de 2,38 vezes, garantindo que o expressivo dividend yield de 20,4% seja sustentável e coerente com a geração de caixa e o endividamento controlado. Contudo, o crescimento histórico acende um sinal de alerta, visto que a taxa de crescimento anual composta (CAGR) da receita em cinco anos foi negativa em 14,0%, muito abaixo da média setorial de 47,1%, com as janelas temporais mais recentes de três anos (18,7%) e de um ano (5,4%) apontando que a receita está explicitamente desacelerando. Essa variação atípica e a contração na janela de cinco anos sugerem que este período específico merece uma checagem manual detalhada para identificar possíveis eventos não recorrentes ou mudanças estruturais na demanda. No que tange ao valuation, o preço atual de R$ 4,53 embute um crescimento implícito de -6,1% ao ano pelo fluxo de caixa descontado reverso, o que se mostra um patamar bastante conservador frente ao histórico recente da companhia, enquanto a média e a mediana dos preços-teto calculados situam-se em R$ 11,54, revelando uma dispersão acentuada entre o método restritivo de Bazin (R$ 3,37) e o otimista de Lynch (R$ 23,88), mas ainda oferecendo um upside expressivo de 129,3% contra o preço-teto ajustado de R$ 10,39. O checklist de critérios confirma essa solidez ao atender 5 de 8 requisitos, penalizado principalmente pela margem líquida de 13,19% que não atinge o sarrafo de 15% e pela ausência de crescimento superior ao setor. Como prós, destacam-se a rentabilidade excepcional, o endividamento sob controle, o valuation descontado com margem de segurança e o dividendo robusto; como contras, pesam a desaceleração recente da receita, o histórico de crescimento de longo prazo negativo e a margem líquida abaixo do patamar ideal de segurança.

Gatilho de falseamento: ROIC abaixo de 13,3% no fechamento anual, o que igualaria a rentabilidade da empresa à média atual do setor e invalidaria a tese de eficiência operacional superior.",,False,True,4.45,1.8,Lateral,4.599999904632568,-1.5217325277273042,-41.33466504992737,True,False,False,sem sinal (Lateral) · ⚡ cruzamento de médias (MM21>MM30) hoje
CURY3,BOVA11+SMALL11+DIVO11+AUVP11,BOVA11,Consumo discricionário,72.3,70.62,81.81818181818181,,,0.9,,89.4,41.9,57.11,84.93,False,7,Não,Fundo duplo,"Fundo duplo (pré-confirmação) — pescoço R$34.67, preço 12.1% abaixo do pescoço; falta fechar acima e segurar",False,6,8,False,,True,,False,False,True,True,True,True,9,11,True,True,True,True,False,True,True,False,True,True,True,-0.13,True,9386209280.0,8.54,5.67,15.8,10.4,66.38,57.38,37.72,17.89,5.5,-0.15,-0.06,1.92,0.66,1.15,88.81,8.2,6.37,16.3,0.91,70.61,24.44,26.99,40.16,12.9,-24.1,-2.1,31.65,31.9,-29.9,40.1,1.6,28.13,40.16,-13.98,2.52,8.6,-3.92,0.02,103272336.0,19.46,32.49,54.25,1.8,3.1,True,8,,33.7,37.5,False,,1.32,0.58,0.07,30.469999313354492,False,False,True,23.04600437937789,43.34135662315261,48.79987802697856,20.77032244448987,63.59728095887552,52.914553565728994,26.659351101010397,23.885786341414487,37.87681668012854,35.000353862081504,31.500318475873353,8,True,3.1,3.3814216794789687,24.30855770819713,n/d,2026-08-17,última,,,False,False,,,Lateral,33.65999984741211,-9.477125812592291,-24.29518563240154,True,False,False,sem sinal (Lateral)
MILS3,SMALL11,SMALL11,Bens Industriais,71.08,69.19,81.81818181818181,,,0.7,,84.31,57.26,57.62,54.11,False,8,Não,,,False,6,8,False,,True,,False,True,True,True,True,True,9,11,True,True,True,True,False,True,True,False,True,True,True,0.65,True,3605075968.0,8.25,1.97,5.35,5.69,23.81,18.37,20.65,23.53,4.9,1.28,0.85,2.98,0.99,0.65,46.96,21.3,8.5,11.12,0.54,61.6,38.32,10.3,15.87,53.6,-0.3,5.6,12.98,13.31,-15.0,26.7,25.0,12.01,15.87,9.42,1.68,46.3,-1.9,1.1,7091881.0,16.8,23.49,32.84,1.5,5.4,True,7,,18.9,16.7,True,,0.7,0.46,0.07,15.819999694824219,False,False,False,6.549135432177739,12.31659986116007,26.227487275094692,18.613911403944805,35.131652864398326,12.002959513161985,20.71431933221587,19.968022212903985,20.7107074946971,19.968022212903985,17.971219991613587,7,True,5.4,13.598105804598571,30.9147148812712,n/d,2026-04-22,última,,,False,False,,,Em Alta,15.869999885559082,-0.3150610655036079,-0.7528223884444851,True,False,False,sem sinal (Em Alta)
PETR4,BOVA11+DIVO11+AUVP11,BOVA11,Energia,70.94,73.83,54.54545454545455,,,0.9,DY5a=41.0%>=20,85.74,82.02,36.8,,False,9,Não,,,False,7,8,False,,True,,True,False,True,True,True,False,6,11,True,True,True,True,True,True,True,False,True,True,True,0.61,True,664728633344.0,4.7,1.3,7.49,41.0,27.73,30.77,19.69,24.32,2.92,1.29,0.9,0.85,0.76,0.31,192.68,96.8,4.92,10.07,0.28,65.87,33.99,26.84,50.43,81.2,-3.5,16.6,37.38,36.66,-22.2,26.5,68.5,27.87,50.43,52.92,1.67,44.4,-2.6,1.63,2180471047.0,59.07,82.9,116.33,-6.2,5.6,True,8,,-10.5,-2.4,False,,0.38,0.25,-0.04,48.650001525878906,True,True,True,145.05321020656262,272.79361790460007,141.57584520914654,93.35842409944757,310.53192463326957,56.037506666666665,127.5251103827294,55.79970190358944,150.33441762575148,134.55047779593798,121.09543001634418,8,True,5.6,148.9114619080302,209.01215397862325,n/d,2026-08-24,última,,,False,False,,,Em Alta,50.43000030517578,-3.5296426105993706,-4.043390939274005,True,False,False,sem sinal (Em Alta)
PETR3,BOVA11+DIVO11+AUVP11,BOVA11,Energia,70.03,72.76,54.54545454545455,,,0.9,DY5a=38.8%>=20,85.74,78.16,36.8,,False,11,Não,,,False,7,8,False,,True,,True,False,True,True,True,False,6,11,True,True,True,True,True,True,True,False,True,True,True,0.65,True,693800534016.0,5.2,1.44,6.77,38.84,27.73,30.77,19.69,24.32,3.12,1.29,0.9,0.85,0.76,0.35,201.97,96.8,3.64,10.07,0.28,65.87,33.99,28.69,56.23,87.6,-4.3,15.4,41.74,40.3,-22.9,29.6,76.1,29.47,56.23,60.52,1.86,47.8,-2.95,1.53,566552118.0,63.57,92.82,135.55,-4.6,5.6,True,8,,-10.5,-2.4,False,,0.41,0.24,-0.04,53.83000183105469,True,True,True,152.06010482720768,285.9711003685873,141.58759786828278,93.31097680778274,310.55770287146936,56.037506666666665,127.53569664588343,55.0046398087996,152.75816573308495,134.5616472570831,121.1054825313748,8,True,5.6,124.97766749379653,183.7788603695687,2026-11-10,2026-08-24,última,,,False,False,,,Em Alta,56.22999954223633,-4.2681802075757,-4.977934013886975,True,False,False,sem sinal (Em Alta)
