ticker,origem,grupo,setor,investment,investment_base,consistencia,basileia,solvencia,ciclicidade,dado_suspeito,quality,value,safety,dividend,regulado,rank_invest,oportunidade_grafica,candidato_padrao,candidato_nota,virada_alta,criterios_ok,criterios_aplicaveis,passa_checklist,mais_5a_bolsa,sem_prejuizo_anual,lucro_20t,div_ge5_5a,div_sem_corte,roe_ge_10,divida_menor_patrim,cresc_receita_5a,cresc_lucro_5a,n_ok,n_aplic,roe_roic_ge_selic,roe_ge_setor,roic_ge_setor,margem_ge_15,cagr_ge_setor,divida_ok,marketcap_ok,insider_ok,margem_ok,roe_ok,alavancagem_ok,div_liq_patrim,nde_ok,market_cap,pl,pvp,dy,dy_teto,roe,roe_medio,roic,mrg_liq,ev_ebitda,div_liq_ebitda,lev_roic_adj,liq_corr,div_patrim,peg,payout,cresc_5a,pl_fut,roa,liq_geral,grau_endiv,indep_fin,min_52s,max_52s,dist_min52,dist_max52,dist_mm100,mediana_1a,media_1a,max_drawdown,vol_anual,ret_ytd,min_ytd,max_ytd,rel_ibov_ytd,desvio_padrao,momentum_12_1,var_95,sharpe,liquidez_media,preco_p10_1a,preco_p50_1a,preco_p90_1a,g_implicito,teto_dispersao,teto_confiavel,teto_n_metodos,cagr_5a,cagr_3a,cagr_1a,desacelerando,anos_atipicos,beta,corr_ibov,corr_usd,close,div_ge5_5a,divo_qualidade_ok,auvp_ok,teto_bazin,teto_gordon,teto_dcf,teto_graham,teto_lynch,teto_projetivo,teto_graham_selic,teto_mult_ebitda,teto_medio,teto_mediana,teto_ajustado,teto_n_metodos,teto_confiavel,teto_dispersao,teto_upside_pct,teto_upside_media_pct,prox_resultado,ex_dividendo,ex_tipo,tese_ia,strategy,in_wishlist,in_carteira,preco_medio,var_pm_pct,trend,breakout_level,pct_to_level,dist_52w_high_pct,fund_ok,breakout,aprovado,note
VULC3,SMALL11+DIVO11,SMALL11,Consumo discricionário,77.58,78.44,72.72727272727273,,,0.9,,87.16,65.54,65.89,96.55,False,1,Não,,,False,6,8,False,,True,,False,False,True,True,False,True,8,11,True,True,True,True,False,True,True,False,True,True,True,0.25,True,4161996288.0,4.53,1.59,22.54,15.43,35.06,31.82,17.83,24.89,6.1,0.76,0.6,2.96,0.37,0.43,69.92,-64.7,6.04,11.45,1.64,37.42,62.57,12.98,20.08,2.1,-34.0,-8.3,16.88,16.68,-35.4,25.7,-33.5,12.98,19.91,-50.77,1.62,-23.5,-2.78,-1.58,33696779.0,7.06,9.83,13.67,-6.6,8.4,False,6,,12.0,16.8,False,2025,0.87,0.59,0.15,13.25,False,False,False,14.607685877479774,27.09725730272498,38.75551876379691,23.418521565587373,75.99336582765748,48.650198656533725,27.204078133841527,9.09076766972929,,,,6,False,8.4,,,n/d,2025-12-23,última,,,False,False,,,Em Baixa,13.670000076293945,-3.0724219016084353,-34.50238744354317,True,False,False,sem sinal (Em Baixa; sem novo topo (-3.1%))
JHSF3,SMALL11+DIVO11+AUVP11,SMALL11,Imobiliário,76.99,74.53,90.9090909090909,,,0.8,,86.69,78.3,44.52,70.34,False,2,Não,Bandeira de alta,"Bandeira de alta (pré-confirmação) — pescoço R$11.77, preço 1.8% acima do pescoço; falta fechar acima e segurar",False,7,8,False,,True,,False,True,True,True,True,True,10,11,True,True,True,True,True,True,True,False,True,True,True,0.34,True,7877812224.0,3.84,1.09,5.94,8.09,28.4,16.71,13.12,52.59,5.07,1.22,1.3,1.73,0.86,0.26,31.07,90.2,9.45,7.25,0.72,61.6,36.26,5.01,13.76,139.0,-12.9,9.5,9.24,8.99,-27.9,39.1,62.4,7.38,13.76,45.13,2.47,100.4,-3.74,2.03,42270061.0,17.16,28.26,46.53,-9.6,10.4,False,6,,21.6,116.4,False,2025,1.38,0.61,0.07,11.979999542236328,False,False,True,6.922777320400437,12.84175192934281,41.33723800381024,27.77596775718097,72.03616552582059,19.57807411896471,37.74947772423427,20.52748409820403,,,,6,False,10.4,,,n/d,2026-10-01,próxima,,,False,False,,,Em Alta,11.65999984741211,2.7444228045615304,-14.78454571087493,True,False,False,sem sinal (Em Alta)
MDNE3,SMALL11+DIVO11,SMALL11,Imobiliário,74.34,71.42,90.9090909090909,,,0.8,,72.31,75.0,60.29,80.69,False,3,Não,Bandeira de alta,"Bandeira de alta (pré-confirmação) — pescoço R$26.32, preço 0.5% abaixo do pescoço; falta fechar acima e segurar",False,7,8,False,,True,,False,True,True,True,True,True,10,11,True,True,True,True,True,True,True,False,True,True,True,0.24,True,2707388928.0,4.87,1.19,14.82,9.31,24.38,16.15,10.98,21.43,4.68,0.91,1.16,2.38,0.48,0.37,45.32,19.5,4.1,6.4,1.12,72.76,27.27,20.62,34.28,27.0,-23.6,-2.5,25.8,26.58,-33.9,45.1,13.8,22.65,34.28,-3.47,2.84,10.8,-5.03,0.36,27464082.0,17.89,31.93,56.98,-5.4,7.0,True,7,,43.4,50.1,False,,1.67,0.65,0.13,26.18000030517578,False,False,False,17.403111452392956,32.282771744188935,71.22895360237763,51.58494181640664,121.69045312697303,25.543513495124987,59.405026982814874,47.962882219820415,58.52836328395808,51.58494181640664,46.42644763476598,7,True,7.0,77.33555039564868,123.5613544755652,n/d,2026-01-02,última,,,False,False,,,Em Alta,26.299999237060547,-0.45626971621987034,-23.628934546558444,True,False,False,sem sinal (Em Alta)
POMO3,SMALL11+DIVO11,SMALL11,Bens Industriais,74.21,74.47,72.72727272727273,,,0.7,,79.77,75.87,52.5,91.03,False,4,Não,Bandeira de alta,"Bandeira de alta (pré-confirmação) — pescoço R$4.36, preço 2.2% abaixo do pescoço; falta fechar acima e segurar",False,5,8,False,,True,,False,False,True,True,False,True,8,11,True,True,True,False,False,True,True,False,True,True,True,0.44,True,5288339456.0,4.43,1.26,21.69,12.73,28.32,24.74,18.39,13.19,4.67,1.29,0.98,1.94,0.81,0.36,56.38,-14.0,,8.76,1.02,59.93,39.42,3.73,6.48,14.2,-34.2,-16.1,5.51,5.39,-42.4,35.4,-19.7,3.73,6.43,-36.97,2.23,-32.9,-3.47,-1.08,7899330.0,1.99,3.14,4.95,-7.0,6.2,True,7,,18.7,5.4,True,,0.93,0.46,0.05,4.260000228881836,False,False,False,3.8725644324348254,7.1836070221666,12.741535673292171,8.552906922533012,24.117638600589665,11.152316507145896,10.03589315849077,5.065638625038454,8.372066048728819,8.552906922533012,7.697616230279711,7,True,6.2,80.69520696481698,96.52736147684004,n/d,2026-08-26,última,,,False,False,,,Lateral,4.340000152587891,-1.8433161496169914,-34.77999572743842,True,False,False,sem sinal (Lateral)
PSSA3,BOVA11+AUVP11,BOVA11,Insurance,73.18,72.37,77.77777777777777,,1.8,0.3,,75.94,52.38,100.0,51.03,False,5,Não,,,False,4,6,False,,True,,False,False,True,,True,True,7,9,True,False,True,,True,,True,False,True,True,True,,True,32882905088.0,9.0,2.06,5.87,5.33,22.84,17.35,79.28,8.13,,,,,,0.76,48.01,0.3,8.28,6.06,,71.59,28.18,43.07,55.45,19.1,-7.5,1.1,48.0,48.5,-16.1,25.8,10.8,44.27,55.45,-6.47,1.62,2.0,-2.69,-0.08,88900049.0,40.07,55.87,77.92,2.6,3.9,True,4,,20.5,17.0,True,2023,0.75,0.5,0.04,51.29999923706055,False,False,True,19.54763362999248,36.26086038363605,75.52499887678357,56.513701424453245,98.08991485966466,47.95540213440713,57.770418770924074,,44.822223756204814,42.10813125902159,37.897318133119434,4,True,3.9,-26.126084411827133,-12.627242840534015,2026-11-05,2026-06-23,última,,,False,False,,,Lateral,51.65999984741211,-0.6968652950346432,-7.650765181585428,True,False,False,sem sinal (Lateral)
POMO4,BOVA11+SMALL11+DIVO11+AUVP11+Carteira,BOVA11,Bens Industriais,73.16,73.24,72.72727272727273,,,0.7,,79.77,73.17,52.5,85.52,False,6,Não,Bandeira de alta,"Bandeira de alta (pré-confirmação) — pescoço R$4.66, preço 1.7% abaixo do pescoço; falta fechar acima e segurar",False,5,8,False,,True,,False,False,True,True,False,True,8,11,True,True,True,False,False,True,True,False,True,True,True,0.44,True,5685585408.0,4.77,1.35,20.18,10.22,28.32,24.74,18.39,13.19,4.93,1.29,0.98,1.94,0.81,0.33,48.76,-14.0,4.83,8.76,1.02,59.93,39.42,3.93,7.69,16.4,-40.4,-14.5,5.77,5.85,-48.9,35.0,-18.8,3.93,6.81,-36.07,2.21,-42.1,-3.25,-1.51,60104299.0,1.85,2.91,4.58,-5.8,7.1,True,7,,18.7,5.4,True,,0.99,0.49,0.06,4.579999923706055,False,False,True,3.3440431756425193,6.203200090816873,12.722222010294596,8.561121409860142,23.748288623156093,11.52596998292983,11.323211158326568,5.05758744966047,11.305942960720653,11.323211158326568,10.190890042493912,7,True,7.1,122.5085199182192,146.85465390951546,n/d,2026-08-26,última,"A Marcopolo (POMO4) apresenta-se como uma alternativa robusta no setor de bens industriais, ostentando um indicador de qualidade de oitenta pontos que se reflete em um retorno sobre o patrimônio líquido de 28,3% e um retorno sobre o capital investido de 18,4%, ambos significativamente acima das médias setoriais de 10,8% e 13,3%, respectivamente. Essa elevada rentabilidade convive com múltiplos de preço bastante atrativos, visto que o preço sobre o lucro de 4,77 e o preço sobre o valor patrimonial de 1,35 sugerem uma relação de qualidade versus preço altamente favorável para o investidor. O endividamento da companhia mostra-se controlado, com a relação entre dívida líquida e EBITDA em 1,29, patamar bem abaixo da média do setor de 2,38, o que confere segurança financeira e permite a distribuição de um expressivo dividendo de 20,18%, patamar este sustentável diante da forte geração de caixa e da estrutura de capital equilibrada. No entanto, o crescimento histórico acende um sinal de alerta, pois o indicador de receita dos últimos cinco anos recuou 14,0%, ficando abaixo do setor, e a análise das janelas temporais mais recentes mostra uma clara desaceleração de 18,7% em três anos para 5,4% no último ano, o que exige uma checagem manual detalhada sobre o desempenho operacional recente. Diante dessa perda de fôlego, o mercado precifica um crescimento implícito negativo de 5,8% ao ano no preço atual de 4,58 reais, o que se configura como um patamar bastante conservador e fácil de ser superado caso a empresa estabilize suas operações. No campo do valuation, as estimativas de preço-teto revelam uma dispersão acentuada entre os métodos, variando desde os conservadores 3,34 reais pelo método de Bazin até os otimistas 23,75 reais de Lynch, resultando em uma média de 11,31 reais e um preço-teto ajustado com margem de segurança de 10,19 reais, o que aponta para um expressivo potencial de valorização teórica de 122,5%. O checklist de critérios fundamentalistas reforça essa dualidade ao aprovar cinco dos oito requisitos avaliados, penalizado principalmente pela ausência de crescimento superior aos pares e pela margem líquida de 13,19%, que se situa ligeiramente abaixo do sarrafo ideal de 15%. Como balanço final, a empresa destaca-se positivamente por sua rentabilidade excepcional, endividamento sob controle e proventos abundantes, mas traz como contrapartida preocupante a nítida perda de tração no crescimento de suas receitas e o não atendimento a critérios de governança relacionados a transações de insiders.

Gatilho de falseamento: o retorno sobre o patrimônio líquido recuar para menos de 10,8% no fechamento anual, igualando-se à média do setor e invalidando a tese de rentabilidade superior da companhia.",,False,True,4.45,2.92,Lateral,4.599999904632568,-0.4347822030685733,-40.68715232444459,True,False,False,sem sinal (Lateral)
MILS3,SMALL11,SMALL11,Bens Industriais,71.29,69.43,81.81818181818181,,,0.7,,84.09,58.46,57.62,54.48,False,8,Não,,,False,6,8,False,,True,,False,True,True,True,True,True,9,11,True,True,True,True,False,True,True,False,True,True,True,0.65,True,3615705600.0,8.28,1.97,5.34,5.7,23.81,18.37,20.65,23.53,4.91,1.28,0.87,2.98,0.99,0.66,47.17,21.3,8.48,11.12,0.54,61.6,38.32,10.3,15.87,54.1,0.0,6.6,12.9,13.23,-15.0,26.8,25.4,12.01,15.87,8.13,1.69,42.5,-1.96,1.01,8154378.0,16.49,23.08,32.3,1.7,5.4,True,7,,18.9,16.7,True,,0.7,0.46,0.07,15.869999885559082,False,False,False,6.458456001780457,11.980435883302746,25.39583315020022,18.6388838161902,35.02731045691239,11.997525440737705,20.27334511243117,17.617233342489328,20.132938171751967,18.6388838161902,16.77499543457118,7,True,5.4,5.702555485432614,26.861615103551117,n/d,2026-04-22,última,,,False,False,,,Em Alta,15.819999694824219,0.3160568375435657,-0.4391448975341494,True,False,False,sem sinal (Em Alta)
PETR4,BOVA11+DIVO11+AUVP11,BOVA11,Energia,70.89,73.77,54.54545454545455,,,0.9,DY5a=41.0%>=20,85.52,82.37,36.6,,False,9,Não,,,False,7,8,False,,True,,True,False,True,True,True,False,6,11,True,True,True,True,True,True,True,False,True,True,True,0.61,True,671150440448.0,4.75,1.32,7.42,41.0,27.73,30.77,19.69,24.32,2.94,1.29,0.92,0.85,0.76,0.32,194.77,96.8,4.97,10.07,0.28,65.87,33.99,26.84,49.12,83.0,0.0,18.4,37.26,36.38,-22.2,26.3,70.1,27.87,49.12,52.83,1.65,43.6,-2.55,1.75,2161647525.0,61.72,86.39,120.91,-5.8,5.6,True,8,,-10.5,-2.4,False,,0.39,0.26,-0.05,49.119998931884766,True,True,True,143.86361285227383,266.86700184096793,137.01894438894172,93.04988427270597,310.2315722013775,55.43199333333333,125.12673412122226,58.03429224171122,148.70300440656672,131.072839255082,117.96555532957379,8,True,5.6,140.15789473684214,202.73413607515502,n/d,2026-08-24,última,,,False,False,,,Em Alta,48.41999816894531,1.4456852321576674,-0.9677410423445276,True,False,False,sem sinal (Em Alta)
CURY3,BOVA11+SMALL11+DIVO11+AUVP11,BOVA11,Consumo discricionário,70.59,68.61,81.81818181818181,,,0.9,,89.4,33.36,57.11,86.21,False,10,Não,Bandeira de alta,"Bandeira de alta (pré-confirmação) — pescoço R$33.82, preço 4.3% abaixo do pescoço; falta fechar acima e segurar",False,6,8,False,,True,,False,False,True,True,True,True,9,11,True,True,True,True,False,True,True,False,True,True,True,-0.13,True,9974581248.0,9.08,6.03,14.87,10.4,66.38,57.38,37.72,17.89,5.86,-0.15,-0.06,1.92,0.66,2.45,94.42,8.2,6.77,16.3,0.91,70.61,24.44,26.99,40.16,20.0,-19.4,3.9,31.55,31.87,-29.9,39.9,8.0,28.13,40.16,-9.27,2.52,1.5,-3.92,0.06,115742353.0,21.1,35.17,58.63,2.7,2.9,True,8,,33.7,37.5,False,,1.31,0.57,0.07,32.380001068115234,False,False,True,24.051621717908123,33.906516486050876,35.90887366539232,20.75709330252255,50.28381871547577,51.08048220503188,17.823556442279774,24.643311820314327,32.30690929437195,29.2749141531826,26.347422737864342,8,True,2.9,-18.630568657365508,-0.22573122709146354,n/d,2026-08-17,última,,,False,False,,,Em Alta,33.65999984741211,-3.8027296051674986,-19.549654567601838,True,False,False,sem sinal (Em Alta)
PETR3,BOVA11+DIVO11+AUVP11,BOVA11,Energia,69.91,72.62,54.54545454545455,,,0.9,DY5a=38.8%>=20,85.52,78.23,36.6,,False,11,Não,,,False,7,8,False,,True,,True,False,True,True,True,False,6,11,True,True,True,True,True,True,True,False,True,True,True,0.65,True,704240353280.0,5.28,1.46,6.67,38.85,27.73,30.77,19.69,24.32,3.16,1.29,0.92,0.85,0.76,0.35,205.12,96.8,3.69,10.07,0.28,65.87,33.99,28.69,54.64,90.4,0.0,17.8,41.59,39.99,-22.9,29.3,78.8,29.47,54.64,61.53,1.85,47.7,-2.83,1.67,555720106.0,67.43,98.13,142.81,-4.2,5.6,True,8,,-10.5,-2.4,False,,0.42,0.25,-0.05,54.63999938964844,True,True,True,151.61649634110714,281.2486007127537,137.11742271076545,93.34876050602969,310.45454198663884,55.43199333333333,125.21666526794435,56.97370136861392,151.4260227783983,131.1670439893549,118.05033959041943,8,True,5.6,116.05113636363637,177.1340125730053,2026-11-10,2026-08-24,última,,,False,False,,,Em Alta,53.689998626708984,1.7694184899212484,-0.618406976025343,True,False,False,sem sinal (Em Alta)
