ticker,origem,grupo,setor,investment,investment_base,consistencia,basileia,solvencia,ciclicidade,dado_suspeito,quality,value,safety,dividend,regulado,rank_invest,oportunidade_grafica,candidato_padrao,candidato_nota,virada_alta,criterios_ok,criterios_aplicaveis,passa_checklist,mais_5a_bolsa,sem_prejuizo_anual,lucro_20t,div_ge5_5a,div_sem_corte,roe_ge_10,divida_menor_patrim,cresc_receita_5a,cresc_lucro_5a,n_ok,n_aplic,roe_roic_ge_selic,roe_ge_setor,roic_ge_setor,margem_ge_15,cagr_ge_setor,divida_ok,marketcap_ok,insider_ok,margem_ok,roe_ok,alavancagem_ok,div_liq_patrim,nde_ok,market_cap,pl,pvp,dy,dy_teto,roe,roe_medio,roic,mrg_liq,ev_ebitda,div_liq_ebitda,lev_roic_adj,liq_corr,div_patrim,peg,payout,cresc_5a,pl_fut,roa,liq_geral,grau_endiv,indep_fin,min_52s,max_52s,dist_min52,dist_max52,dist_mm100,mediana_1a,media_1a,max_drawdown,vol_anual,ret_ytd,min_ytd,max_ytd,rel_ibov_ytd,desvio_padrao,momentum_12_1,var_95,sharpe,liquidez_media,preco_p10_1a,preco_p50_1a,preco_p90_1a,g_implicito,teto_dispersao,teto_confiavel,teto_n_metodos,cagr_5a,cagr_3a,cagr_1a,desacelerando,anos_atipicos,beta,corr_ibov,corr_usd,close,div_ge5_5a,divo_qualidade_ok,auvp_ok,teto_bazin,teto_gordon,teto_dcf,teto_graham,teto_lynch,teto_projetivo,teto_graham_selic,teto_mult_ebitda,teto_medio,teto_mediana,teto_ajustado,teto_n_metodos,teto_confiavel,teto_dispersao,teto_upside_pct,teto_upside_media_pct,prox_resultado,ex_dividendo,ex_tipo,tese_ia,strategy,in_wishlist,in_carteira,preco_medio,var_pm_pct,trend,breakout_level,pct_to_level,dist_52w_high_pct,fund_ok,breakout,aprovado,note
VULC3,SMALL11+DIVO11,SMALL11,Consumo discricionário,77.52,78.37,72.72727272727273,,,0.9,,87.16,65.26,65.89,96.55,False,1,Não,,,False,6,8,False,,True,,False,False,True,True,False,True,8,11,True,True,True,True,False,True,True,False,True,True,True,0.25,True,4143149312.0,4.51,1.58,22.64,15.43,35.06,31.82,17.83,24.89,6.08,0.76,0.6,2.96,0.37,0.42,69.6,-64.7,6.01,11.45,1.64,37.42,62.57,12.98,20.08,1.6,-34.3,-8.5,16.86,16.66,-35.4,25.7,-33.8,12.98,19.91,-50.41,1.62,-21.6,-2.78,-1.55,34741251.0,7.09,9.86,13.71,-6.7,8.5,False,6,,12.0,16.8,False,2025,0.87,0.59,0.15,13.1899995803833,False,False,False,14.539878147819556,26.971473964205273,38.7511074146516,23.437928570648094,76.30423135815876,48.6990535473037,27.40505750138693,8.959589211262054,,,,6,False,8.5,,,n/d,2025-12-23,última,,,False,False,,,Em Baixa,13.670000076293945,-3.5113423060109894,-34.798982480318976,True,False,False,sem sinal (Em Baixa; sem novo topo (-3.5%))
JHSF3,SMALL11+DIVO11+AUVP11,SMALL11,Imobiliário,76.82,74.33,90.9090909090909,,,0.8,,86.69,77.53,44.52,70.34,False,2,Não,Bandeira de alta,"Bandeira de alta (pré-confirmação) — pescoço R$11.81, preço 2.9% acima do pescoço; falta fechar acima e segurar",True,7,8,False,,True,,False,True,True,True,True,True,10,11,True,True,True,True,True,True,True,False,True,True,True,0.34,True,7996176896.0,3.9,1.11,5.86,8.09,28.4,16.71,13.12,52.59,5.13,1.22,1.3,1.73,0.86,0.26,31.55,90.2,9.59,7.25,0.72,61.6,36.26,5.01,13.76,142.6,-11.6,11.0,9.24,9.0,-27.9,39.3,64.8,7.38,13.76,48.19,2.47,106.0,-3.79,2.06,43543305.0,17.65,29.11,48.02,-9.3,10.2,False,6,,21.6,116.4,False,2025,1.38,0.61,0.06,12.15999984741211,False,False,True,7.025841728745139,13.032936406822232,41.31281999441293,27.722413409452788,71.99020049067015,19.57807411896471,37.727179013765785,20.190349218853008,,,,6,False,10.2,,,n/d,2026-10-01,próxima,,,False,False,,,Em Alta,11.979999542236328,1.5025067784116164,-13.504183729660745,True,False,False,sem sinal (Em Alta) · ⚡ cruzamento de médias (MM21>MM30) hoje
MDNE3,SMALL11+DIVO11,SMALL11,Imobiliário,74.66,71.79,90.9090909090909,,,0.8,,72.31,76.51,60.29,80.69,False,3,Não,Bandeira de alta,"Bandeira de alta (pré-confirmação) — pescoço R$26.30, preço 4.2% abaixo do pescoço; falta fechar acima e segurar",False,7,8,False,,True,,False,True,True,True,True,True,10,11,True,True,True,True,True,True,True,False,True,True,True,0.24,True,2606042880.0,4.69,1.14,15.4,9.31,24.38,16.15,10.98,21.43,4.51,0.91,1.16,2.38,0.48,0.34,43.66,19.5,3.94,6.4,1.12,72.76,27.27,20.62,34.28,22.2,-26.5,-5.8,25.8,26.59,-33.9,45.3,9.6,22.65,34.28,-7.01,2.85,14.2,-5.03,0.3,27559739.0,16.8,30.03,53.68,-6.0,7.4,True,7,,43.4,50.1,False,,1.68,0.65,0.12,25.200000762939453,False,False,False,16.75701807104299,31.08426852178474,71.19403200617221,51.69552687435052,123.82291427707293,25.634796556238385,60.743751450271,47.611070616180825,58.826622900295796,51.69552687435052,46.52597418691547,7,True,7.4,84.62687610446108,133.4389726956261,n/d,2026-01-02,última,,,False,False,,,Em Alta,26.299999237060547,-4.18250382521318,-26.487743114626983,True,False,False,sem sinal (Em Alta)
POMO3,SMALL11+DIVO11,SMALL11,Bens Industriais,74.08,74.32,72.72727272727273,,,0.7,,79.77,75.28,52.5,91.03,False,4,Não,Bandeira de alta,"Bandeira de alta (pré-confirmação) — pescoço R$4.31, preço 1.4% abaixo do pescoço; falta fechar acima e segurar",False,5,8,False,,True,,False,False,True,True,False,True,8,11,True,True,True,False,False,True,True,False,True,True,True,0.44,True,5275925504.0,4.42,1.25,21.74,12.73,28.32,24.74,18.39,13.19,4.66,1.29,0.98,1.94,0.81,0.36,56.25,-14.0,,8.76,1.02,59.93,39.42,3.73,6.48,13.9,-34.4,-16.4,5.51,5.39,-42.4,35.5,-19.9,3.73,6.43,-36.51,2.24,-32.7,-3.54,-1.08,7813927.0,1.98,3.12,4.93,-7.0,6.3,True,7,,18.7,5.4,True,,0.94,0.46,0.05,4.25,False,False,False,3.8634053084717905,7.166616847215171,12.740384615384615,8.576578123452984,24.15017025256495,11.155922078918307,10.056940661603779,5.056129256997389,8.37371098457772,8.576578123452984,7.718920311107686,7,True,6.3,81.62165437900437,97.02849375476987,n/d,2026-08-26,última,,,False,False,,,Lateral,4.340000152587891,-2.0737361618345718,-34.933097824940205,True,False,False,sem sinal (Lateral)
PSSA3,BOVA11+AUVP11,BOVA11,Insurance,73.33,72.55,77.77777777777777,,1.8,0.3,,75.94,53.11,100.0,51.03,False,5,Não,Bandeira de alta,"Bandeira de alta (pré-confirmação) — pescoço R$51.75, preço 2.1% abaixo do pescoço; falta fechar acima e segurar",False,4,6,False,,True,,False,False,True,,True,True,7,9,True,False,True,,True,,True,False,True,True,True,,True,32479080448.0,8.89,2.03,5.95,5.33,22.84,17.35,79.28,8.13,,,,,,0.74,47.42,0.3,8.18,6.06,,71.59,28.18,43.07,55.45,17.7,-8.6,-0.0,48.03,48.51,-16.1,25.8,9.4,44.27,55.45,-7.21,1.63,-0.8,-2.69,-0.13,88056369.0,39.08,54.52,76.06,2.5,3.9,True,4,,20.5,17.0,True,2023,0.75,0.5,0.03,50.66999816894531,False,False,True,19.307280573412733,35.81500546368062,75.52052595483973,56.57743420004515,98.84849365493339,48.012924357488274,58.247760890943724,,44.663934087355344,41.91396491058445,37.722568419526006,4,True,3.9,-25.552457504043367,-11.853294451608987,2026-11-05,2026-06-23,última,,,False,False,,,Lateral,51.65999984741211,-1.9163795613452606,-8.78488053130253,True,False,False,sem sinal (Lateral)
POMO4,BOVA11+SMALL11+DIVO11+AUVP11+Carteira,BOVA11,Bens Industriais,73.24,73.33,72.72727272727273,,,0.7,,79.77,73.54,52.5,85.52,False,6,Não,Bandeira de alta,"Bandeira de alta (pré-confirmação) — pescoço R$4.60, preço 2.1% abaixo do pescoço; falta fechar acima e segurar",False,5,8,False,,True,,False,False,True,True,False,True,8,11,True,True,True,False,False,True,True,False,True,True,True,0.44,True,5586273792.0,4.68,1.33,20.54,10.22,28.32,24.74,18.39,13.19,4.87,1.29,0.98,1.94,0.81,0.32,47.84,-14.0,4.75,8.76,1.02,59.93,39.42,3.93,7.69,14.4,-41.5,-16.0,5.77,5.85,-48.9,35.2,-20.2,3.93,6.81,-36.81,2.22,-42.2,-3.44,-1.56,60286677.0,1.78,2.81,4.43,-6.1,7.3,True,7,,18.7,5.4,True,,1.01,0.5,0.05,4.5,False,False,True,3.285577667165817,6.09474657259259,12.740384615384615,8.555689714412285,24.032762037084524,11.552216506474888,11.496979596160875,5.039877151201709,11.358950884758784,11.496979596160875,10.347281636544787,7,True,7.3,129.93959192321748,152.42113077241743,n/d,2026-08-26,última,"A Marcopolo (POMO4) apresenta-se como uma alternativa robusta no setor de bens industriais, onde sua alta qualidade operacional convive com múltiplos de preço bastante descontados. O retorno sobre o patrimônio líquido de 28,3% e o retorno sobre o capital investido de 18,4% situam-se confortavelmente acima das médias setoriais de 10,8% e 13,3%, respectivamente, enquanto os múltiplos de preço-lucro de 4,68 e preço-valor patrimonial de 1,33 sugerem uma clara assimetria positiva entre a rentabilidade entregue e a avaliação do mercado. Essa forte rentabilidade é acompanhada por um endividamento controlado, visto que a relação de dívida líquida sobre EBITDA de 1,29 está abaixo dos pares do setor, que registram 2,38, garantindo folga financeira para a operação. O expressivo rendimento de dividendos de 20,54% mostra-se coerente com a geração de caixa atual, embora o investidor deva monitorar a sustentabilidade desse patamar frente à margem líquida de 13,19%, que não atingiu o sarrafo ideal de 15% no checklist de critérios. No campo do crescimento, a taxa composta anual de receita nos últimos cinco anos foi de 14% negativos, muito abaixo da média setorial de 47,1% positivos, evidenciando que o desempenho histórico recente merece checagem manual detalhada para identificar possíveis eventos contábeis não recorrentes ou reestruturações operacionais. Além disso, a análise das janelas temporais de receita revela uma desaceleração preocupante, caindo de 18,7% em três anos para 5,4% no último ano, o que serve como um sinal de alerta explícito sobre a perda de tração recente. Por outro lado, o preço atual de 4,5 reais embute uma taxa de crescimento implícito de 6,1% negativos ao ano pelo fluxo de caixa descontado reverso, um patamar extremamente conservador e fácil de ser superado pelo histórico da companhia. Sob a ótica do valuation, as estimativas de preço-teto exibem uma dispersão acentuada entre os métodos de Bazin, que aponta 3,29 reais, e Lynch, que chega a 24,03 reais, resultando em uma média de 11,36 reais e um preço-teto ajustado com margem de segurança de 10,35 reais, o que confere um expressivo potencial de valorização teórico de 129,9%. O checklist de critérios confirma essa dualidade ao aprovar 5 dos 8 requisitos, penalizado pela ausência de sinal gráfico favorável, margem abaixo do ideal e vendas de papéis por insiders. Em balanço, os prós concentram-se no retorno financeiro excepcional, no endividamento saudável e no valuation amplamente descontado, enquanto os contras residem na clara desaceleração recente da receita e no não atingimento de metas de margem e governança de insiders.

Gatilho de falseamento: O endividamento da companhia se deteriora e a relação de dívida líquida sobre EBITDA supera o limite setorial de 2,38 no fechamento do próximo ano fiscal.",,False,True,4.45,1.12,Lateral,4.599999904632568,-2.1739110153428554,-41.72318362747433,True,False,False,sem sinal (Lateral)
MILS3,SMALL11,SMALL11,Bens Industriais,71.19,69.32,81.81818181818181,,,0.7,,84.09,58.05,57.62,54.48,False,7,Não,,,False,6,8,False,,True,,False,True,True,True,True,True,9,11,True,True,True,True,False,True,True,False,True,True,True,0.65,True,3600518400.0,8.24,1.96,5.36,5.7,23.81,18.37,20.65,23.53,4.89,1.28,0.87,2.98,0.99,0.65,46.94,21.3,8.44,11.12,0.54,61.6,38.32,10.3,15.87,53.4,-0.4,6.0,12.91,13.25,-15.0,26.8,24.9,12.01,15.87,8.29,1.69,44.0,-1.96,1.01,7989535.0,16.45,23.02,32.23,1.7,5.5,True,7,,18.9,16.7,True,,0.7,0.46,0.07,15.800000190734863,False,False,False,6.428466512889531,11.92480538141008,25.40655370476176,18.64904984471701,35.14859920674114,12.00358659254664,20.350452136136504,17.592884611907433,20.15370449688865,18.64904984471701,16.78414486024531,7,True,5.5,6.228763655886205,27.55509021263687,n/d,2026-04-22,última,,,False,False,,,Em Alta,15.869999885559082,-0.44108188613104504,-0.87828979506831,True,False,False,sem sinal (Em Alta)
CURY3,BOVA11+SMALL11+DIVO11+AUVP11,BOVA11,Consumo discricionário,71.14,69.26,81.81818181818181,,,0.9,,89.4,35.96,57.11,86.21,False,8,Não,Bandeira de alta,"Bandeira de alta (pré-confirmação) — pescoço R$33.63, preço 5.4% abaixo do pescoço; falta fechar acima e segurar",False,6,8,False,,True,,False,False,True,True,True,True,9,11,True,True,True,True,False,True,True,False,True,True,True,-0.13,True,9802074112.0,8.92,5.92,15.13,10.4,66.38,57.38,37.72,17.89,5.75,-0.15,-0.06,1.92,0.66,1.86,92.76,8.2,6.66,16.3,0.91,70.61,24.44,26.99,40.16,17.9,-20.8,2.1,31.65,31.87,-29.9,40.0,6.1,28.13,40.16,-10.51,2.52,6.5,-3.92,0.01,107395207.0,20.37,33.97,56.63,2.5,2.7,True,8,,33.7,37.5,False,,1.31,0.57,0.07,31.81999969482422,False,False,True,23.635361994921727,37.72327594710485,40.66815061725238,20.770557314185968,54.24273369257545,51.62489050868775,20.3077275363907,24.39908679052999,34.1714730502061,31.061181368817422,27.955063231935682,8,True,2.7,-12.146249214192162,7.389922620786105,n/d,2026-08-17,última,,,False,False,,,Em Alta,33.65999984741211,-5.4664294739423696,-20.94101659470946,True,False,False,sem sinal (Em Alta)
ABCB10,SMALL11,SMALL11,Produtos financeiros,70.84,74.52,50.0,,,0.4,,74.34,74.83,,,False,9,Não,,,False,1,3,False,,,,,,True,,False,,1,2,True,False,,,False,,,,True,True,True,,True,,,0.88,,,14.9,,,40.92,,,,,,,,-2.9,,1.54,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,,,,,,,,,,,False,False,,,,,,,,,,,,0,True,,,,n/d,n/d,,,,False,False,,,,,,,False,False,False,histórico insuficiente
PETR4,BOVA11+DIVO11+AUVP11,BOVA11,Energia,70.66,73.5,54.54545454545455,,,0.9,DY5a=41.0%>=20,85.52,81.39,36.6,,False,10,Não,,,False,7,8,False,,True,,True,False,True,True,True,False,6,11,True,True,True,True,True,True,True,False,True,True,True,0.61,True,669510795264.0,4.74,1.31,7.44,41.0,27.73,30.77,19.69,24.32,2.93,1.29,0.92,0.85,0.76,0.32,194.35,96.8,4.96,10.07,0.28,65.87,33.99,26.84,49.12,82.5,-0.2,17.9,37.26,36.41,-22.2,26.1,69.7,27.87,49.12,53.09,1.64,45.1,-2.55,1.75,2103792981.0,61.55,85.97,120.06,-5.9,5.6,True,8,,-10.5,-2.4,False,,0.36,0.24,-0.04,49.0,True,True,True,143.50663260855217,266.20480348886423,136.9725738396624,93.27441210338554,310.126582278481,55.652179999999994,125.08438818565402,57.05197337083605,148.48419323442943,131.0284810126582,117.92563291139238,8,True,5.6,140.6645569620253,203.02896578454983,n/d,2026-08-24,última,,,False,False,,,Em Alta,49.119998931884766,-0.2442975050776508,-1.2096743802001209,True,False,False,sem sinal (Em Alta)
