ticker,origem,grupo,setor,investment,investment_base,consistencia,basileia,solvencia,ciclicidade,dado_suspeito,quality,value,safety,dividend,rank_invest,oportunidade_grafica,criterios_ok,criterios_aplicaveis,passa_checklist,mais_5a_bolsa,sem_prejuizo_anual,lucro_20t,div_ge5_5a,div_sem_corte,roe_ge_10,divida_menor_patrim,cresc_receita_5a,cresc_lucro_5a,n_ok,n_aplic,roe_roic_ge_selic,roe_ge_setor,roic_ge_setor,margem_ge_15,cagr_ge_setor,divida_ok,marketcap_ok,insider_ok,margem_ok,roe_ok,alavancagem_ok,div_liq_patrim,nde_ok,market_cap,pl,pvp,dy,dy_teto,roe,roe_medio,roic,mrg_liq,ev_ebitda,div_liq_ebitda,liq_corr,div_patrim,peg,payout,cresc_5a,pl_fut,roa,liq_geral,grau_endiv,indep_fin,min_52s,max_52s,dist_min52,dist_max52,dist_mm100,beta,corr_ibov,close,teto_bazin,teto_gordon,teto_dcf,teto_graham,teto_lynch,teto_projetivo,teto_graham_selic,teto_mult_ebitda,teto_medio,teto_mediana,teto_ajustado,teto_n_metodos,teto_confiavel,teto_dispersao,teto_upside_pct,teto_upside_media_pct,prox_resultado,ex_dividendo,ex_tipo,tese_ia,strategy,in_wishlist,in_carteira,preco_medio,var_pm_pct,trend,breakout_level,pct_to_level,dist_52w_high_pct,fund_ok,breakout,aprovado,note
JHSF3,SMALL11,SMALL11,Imobiliário,77.93,75.8,90.0,,,0.8,,87.5,80.42,46.53,70.14,1,Não,7,8,False,,True,,False,True,True,True,True,True,9,10,True,True,True,True,True,True,True,False,True,True,True,0.28,True,6647377920.0,3.31,0.94,6.53,7.77,28.4,16.71,13.12,52.59,4.5,0.96,1.73,0.79,0.22,25.73,86.6,5.85,7.22,0.72,61.6,36.26,4.9,13.85,104.8,-27.6,-8.7,1.4,0.62,10.029999732971191,5.568738337364891,10.330009615811873,40.15030104588165,26.97206867749501,69.00674704461521,19.57807411896471,36.665557936239104,16.042162886961197,,,,6,False,12.4,,,n/d,2026-08-31,próxima,,,False,False,,,Em Baixa,11.149999618530273,-10.044842366610895,-29.135127805373283,True,False,False,sem sinal (Em Baixa; sem novo topo (-10.0%))
VULC3,SMALL11,SMALL11,Consumo discricionário,76.51,77.66,70.0,,,0.9,,88.41,60.08,66.38,95.83,2,Não,6,8,False,,True,,False,False,True,True,False,True,7,10,True,True,True,True,False,True,True,False,True,True,True,0.25,True,4231101184.0,4.63,1.62,29.92,15.45,35.06,31.82,17.83,24.89,6.22,0.76,2.96,0.37,0.46,71.55,-64.7,5.91,11.45,1.64,37.42,62.57,13.47,20.08,0.0,-32.9,-10.9,0.91,0.6,13.470000267028809,14.867549182946572,27.57930373436589,38.54805691968287,23.32979166745663,73.97960710301297,48.39919164689133,26.01544372806262,8.038569198610418,,,,6,False,9.2,,,n/d,2025-12-23,última,,,False,False,,,Em Baixa,14.180000305175781,-5.007052347437668,-33.41487859432279,True,False,False,sem sinal (Em Baixa; sem novo topo (-5.0%))
MDNE3,SMALL11,SMALL11,Imobiliário,75.28,72.68,90.0,,,0.8,,73.02,76.52,63.89,79.17,3,Não,7,8,False,,True,,False,True,True,True,True,True,9,10,True,True,True,True,True,True,True,False,True,True,True,0.19,True,2342336000.0,4.36,1.06,16.58,9.24,24.38,16.15,10.98,19.89,4.21,0.7,2.78,0.43,0.3,40.3,87.7,3.54,6.56,1.12,72.76,27.27,18.83,34.28,20.3,-33.9,-19.4,1.66,0.63,22.649999618530273,14.952552198040172,27.736984327364517,68.83314104255184,49.976205739549854,123.62971064322964,24.72936365339941,61.40858933312448,38.21111312418869,,,,6,False,8.3,,,n/d,2026-01-02,última,,,False,False,,,Em Baixa,25.399999618530273,-10.826771816145108,-33.92648650790048,True,False,False,sem sinal (Em Baixa; sem novo topo (-10.8%))
POMO3,SMALL11,SMALL11,Bens Industriais,74.33,75.1,70.0,,,0.7,,80.97,76.79,52.17,90.28,5,Não,5,8,False,,True,,False,False,True,True,False,True,7,10,True,True,True,False,False,True,True,False,True,True,True,0.46,True,4791804928.0,4.01,1.13,24.52,11.85,28.32,24.74,18.39,13.19,4.33,1.29,1.94,0.81,0.27,47.53,-14.0,,8.72,1.02,59.93,39.42,3.85,6.69,0.3,-42.3,-30.3,0.94,0.47,3.859999895095825,3.267716867178861,6.061614788616787,12.754363743147051,8.60136037494798,25.713291618779284,11.401198734955777,11.563090713994146,5.111783181346024,9.248901922834628,10.001279554951878,9.00115159945669,6,True,7.9,133.19046228194873,139.60886461643344,n/d,2026-04-27,última,,,False,False,,,Em Baixa,4.989999771118164,-22.645289135336522,-42.73746892859959,True,False,False,sem sinal (Em Baixa; sem novo topo (-22.6%))
POMO4,BOVA11+SMALL11,BOVA11,Bens Industriais,73.09,73.64,70.0,,,0.7,,80.97,74.86,52.17,80.56,6,Não,5,8,False,,True,,False,False,True,True,False,True,7,10,True,True,True,False,False,True,True,False,True,True,True,0.46,True,5027671552.0,4.27,1.21,23.03,9.47,28.32,24.74,18.39,13.19,4.54,1.29,1.94,0.81,0.28,40.45,-14.0,4.14,8.72,1.02,59.93,39.42,4.05,7.92,0.0,-48.9,-30.5,0.97,0.5,4.050000190734863,2.7405459590481605,5.0837127540343365,12.567330802631602,8.451614510030714,23.21256353341855,11.575137762178509,11.476581336742823,5.016558550249219,,,,7,False,8.5,,,n/d,2026-04-27,última,,,False,False,,,Em Baixa,5.380000114440918,-24.721187647117116,-49.06269690642381,True,False,False,sem sinal (Em Baixa; sem novo topo (-24.7%))
PSSA3,BOVA11,BOVA11,Insurance,73.06,72.72,75.0,,1.8,0.3,,76.67,52.33,100.0,51.39,7,Não,4,6,False,,True,,False,False,True,,True,True,6,8,True,False,True,,True,,True,False,True,True,True,,True,30639431680.0,8.34,1.91,6.34,5.33,22.84,17.35,79.28,8.13,,,,,0.66,44.49,0.3,7.67,6.06,,71.59,28.18,43.07,55.45,11.0,-13.8,-6.1,0.77,0.5,47.79999923706055,18.212417497895313,33.784034458595805,75.94124579029403,56.80930023906136,103.24189078055217,48.49879078182513,60.98902863901719,,44.10912213215257,41.14141262021047,37.027271358189424,4,True,4.2,-22.53708797241728,-7.721500342716214,2026-11-05,2026-06-23,última,,,False,False,,,Em Baixa,54.90999984741211,-12.948462265724547,-13.95139533112637,True,False,False,sem sinal (Em Baixa; sem novo topo (-12.9%))
MILS3,SMALL11,SMALL11,Bens Industriais,70.81,69.19,80.0,,,0.7,,85.54,53.68,58.98,54.86,8,Não,6,8,False,,True,,False,True,True,True,True,True,8,10,True,True,True,True,False,True,True,False,True,True,True,0.65,True,3556468992.0,8.17,1.94,6.79,5.72,23.81,18.37,20.65,23.53,4.86,1.28,2.98,0.99,0.64,46.75,21.3,8.34,11.12,0.54,61.6,38.32,10.3,15.81,51.6,-1.3,8.7,0.77,0.49,15.609999656677246,6.379938405906342,11.834785742956264,25.31609491443984,18.598685871721234,35.158233208593174,12.299291027903656,20.33171804788496,17.592195745771797,20.161572079895848,18.598685871721234,16.73881728454911,7,True,5.5,7.231375097365933,29.158055882926593,n/d,2026-04-22,última,,,False,False,,,Em Alta,15.8100004196167,-1.2650269299885442,-2.070263063947453,True,False,False,sem sinal (Em Alta)
LEVE3,SMALL11,SMALL11,Consumo discricionário,70.4,70.47,70.0,,,0.9,,86.44,56.81,37.18,99.31,11,Não,6,8,False,,True,,True,False,True,False,True,True,7,10,True,True,True,False,False,True,True,True,True,True,True,0.96,True,4396884992.0,6.37,4.61,8.7,19.55,72.29,64.73,34.45,12.31,5.21,1.09,1.37,1.44,0.18,124.53,35.0,6.37,13.84,0.81,77.23,22.71,24.26,35.6,33.7,-8.9,-1.6,0.66,0.46,32.439998626708984,45.299173033514776,84.02996597716991,67.47723419213406,28.395656071028032,152.77864345388846,98.51666666666667,61.62071952640168,23.061704966136155,76.87400841725766,67.47723419213406,60.729510772920655,7,True,6.6,87.20565149136574,136.97290897529385,n/d,2026-04-30,última,,,False,False,,,Lateral,34.0,-4.588239333208866,-10.41149006651121,True,False,False,sem sinal (Lateral)
CURY3,BOVA11+SMALL11,BOVA11,Consumo discricionário,70.21,68.48,80.0,,,0.9,,90.44,31.08,56.97,86.11,12,Não,6,8,False,,True,,False,False,True,True,True,True,8,10,True,True,True,True,False,True,True,False,True,True,True,-0.21,True,9564876800.0,9.06,6.02,14.89,10.4,66.38,57.38,37.72,18.37,5.84,-0.2,1.94,0.71,2.35,94.2,33.5,6.46,16.14,0.91,70.61,24.44,26.99,40.16,15.0,-22.7,-1.7,1.29,0.58,31.049999237060547,23.05939605618352,33.035027249463475,35.0697040780929,19.943000880572463,48.831406679135355,51.227940337233676,17.451772067631335,21.697549477153164,31.289474603183237,28.0472116528235,25.24249048754115,8,True,2.9,-18.70373234208551,0.771257236737255,n/d,2026-05-18,última,,,False,False,,,Em Baixa,32.31999969482422,-3.9294568989957424,-22.854135827778023,True,False,False,sem sinal (Em Baixa; sem novo topo (-3.9%))
PETR4,BOVA11,BOVA11,Energia,69.57,74.79,40.0,,,0.9,DY5a=39.1%>=20,87.42,82.59,36.61,,14,Pivô de alta,7,8,False,,True,,False,False,True,True,True,False,4,10,True,True,True,True,True,True,True,False,True,True,True,0.66,True,582064472064.0,4.1,1.14,6.99,39.11,27.73,30.77,19.69,24.32,2.67,1.29,0.85,0.76,0.27,160.35,96.8,4.31,10.07,0.28,65.87,33.99,27.61,48.52,54.3,-12.2,-0.8,0.35,0.24,42.599998474121094,119.00797115438239,220.75978649137932,137.67072677612305,93.46660941938828,311.7073059082032,57.2286,125.72194671630862,59.84851420196263,116.2434506799349,119.00797115438239,107.10717403894415,7,True,5.4,151.4253001769713,172.8719597268323,n/d,2026-08-24,próxima,"A análise fundamentalista da PETR4 revela uma empresa que combina alta eficiência operacional com múltiplos de valuation bastante descontados, uma vez que seu excelente Retorno sobre o Patrimônio Líquido de 27,7% e o Retorno sobre o Capital Investido de 19,7% situam-se confortavelmente acima das médias do setor de energia, de 16,2% e 13,8% respectivamente, enquanto o papel é negociado a um Preço/Lucro de apenas 4,1 e Preço/Valor Patrimonial de 1,14. Essa forte rentabilidade convive com um endividamento controlado, evidenciado pelo indicador Dívida Líquida/EBITDA de 1,29, que se posiciona abaixo da média setorial de 1,71, embora a liquidez corrente de 0,85 demande atenção no curto prazo. O pagamento de dividendos, traduzido em um rendimento de 6,99%, mostra-se sustentável e coerente com a robusta geração de caixa, suportada por uma margem líquida de 24,32% e um crescimento de receita nos últimos cinco anos de 96,8%, patamar que supera amplamente a média de 70,2% dos seus pares. Esse desempenho operacional robusto é chancelado pelo checklist de critérios fundamentalistas, no qual a companhia atende a 7 dos 8 requisitos avaliados, falhando apenas no quesito de ausência de venda por parte de iniciados. Sob a ótica do valuation, as estimativas de preço-teto calculadas por diferentes metodologias apresentam uma dispersão significativa, variando desde os conservadores R$ 93,47 pelo modelo de Graham até R$ 311,71 pela fórmula de Lynch. Tomando como referência a média de R$ 116,24 e a mediana de R$ 119,01, o preço-teto ajustado com margem de segurança fica estabelecido em R$ 107,11, o que aponta para um expressivo potencial de valorização de 151,4% em relação ao preço atual de R$ 42,60. Em balanço, os principais pontos positivos residem no forte crescimento histórico, na rentabilidade muito acima dos pares e no valuation descontado com margem de segurança atraente, ao passo que os fatores de cautela concentram-se na liquidez corrente abaixo de um e nas movimentações recentes de venda por parte de insiders.",Pivô de alta,False,False,,,Em Alta,43.04999923706055,-1.0452979579894106,-13.340536491028331,True,True,True,Pivô de alta
