ticker,origem,grupo,setor,investment,investment_base,consistencia,basileia,solvencia,ciclicidade,dado_suspeito,quality,value,safety,dividend,rank_invest,oportunidade_grafica,criterios_ok,criterios_aplicaveis,passa_checklist,mais_5a_bolsa,sem_prejuizo_anual,lucro_20t,div_ge5_5a,div_sem_corte,roe_ge_10,divida_menor_patrim,cresc_receita_5a,cresc_lucro_5a,n_ok,n_aplic,roe_roic_ge_selic,roe_ge_setor,roic_ge_setor,margem_ge_15,cagr_ge_setor,divida_ok,marketcap_ok,insider_ok,alavancagem_ok,div_liq_patrim,nde_ok,market_cap,pl,pvp,dy,dy_teto,roe,roic,mrg_liq,ev_ebitda,div_liq_ebitda,liq_corr,div_patrim,peg,payout,cresc_5a,close,teto_bazin,teto_gordon,teto_dcf,teto_graham,teto_lynch,teto_medio,teto_mediana,teto_ajustado,teto_n_metodos,teto_confiavel,teto_dispersao,teto_upside_pct,teto_upside_media_pct,prox_resultado,ex_dividendo,ex_tipo,tese_ia,strategy,in_wishlist,in_carteira,preco_medio,var_pm_pct,trend,breakout_level,pct_to_level,dist_52w_high_pct,fund_ok,breakout,aprovado,note
UNIP6,SMALL11,SMALL11,Materiais,41.99,44.36,28.571428571428573,,,1.0,,54.15,12.89,34.9,97.92,101,Não,4,8,False,,True,,False,False,True,False,False,False,2,7,False,True,True,False,False,False,True,True,True,1.46,True,6552220160.0,24.92,3.32,17.34,17.1,13.34,11.66,5.09,8.94,2.73,2.39,1.85,,426.16,-49.4,58.70000076293945,66.92255032109865,94.90834409173992,22.270538739769822,30.611619405359846,,53.67826313949206,48.76708486322925,43.890376376906325,4,True,4.3,-25.229342748804974,-8.554919179179798,n/d,n/d,,,,False,False,,,Em Baixa,63.689998626708984,-7.834821748099285,-19.25387097113125,False,False,False,sem sinal (Em Baixa; sem novo topo (-7.8%))
PNVL3,SMALL11,SMALL11,Bens de primeira necessidade,41.38,38.6,57.142857142857146,,,0.0,,37.88,39.9,46.08,23.61,102,Não,3,8,False,,True,,False,False,True,False,True,True,4,7,False,False,False,False,False,True,True,True,True,1.1,True,1785308160.0,13.09,1.37,2.74,2.49,10.45,9.66,2.33,5.71,2.55,1.75,1.07,1.86,32.54,19.0,11.979999542236328,1.9855981286284772,3.507890027243643,10.77905060247051,13.41893204745763,8.72676264504765,9.108158830554858,9.752906623759081,8.777615961383173,4,True,6.8,-26.73108266459383,-23.971960111989944,n/d,n/d,,,,False,False,,,Em Alta,12.4399995803833,-3.697749627518876,-26.4817728800266,False,False,False,sem sinal (Em Alta; sem novo topo (-3.7%))
VBBR3,BOVA11,BOVA11,Consumo discricionário,41.09,38.26,57.142857142857146,,,0.9,,43.0,23.6,35.89,58.33,103,Não,4,8,False,,True,,False,False,True,False,True,True,4,7,False,True,False,False,True,True,True,False,True,0.69,True,39893225472.0,13.33,1.84,4.51,6.07,13.83,9.9,1.56,9.13,2.49,1.77,1.1,5.04,80.88,161.2,33.439998626708984,13.52581147605427,16.85562623252404,20.841376775531412,32.02827315639002,21.855359242827838,21.021289376665514,20.841376775531412,18.75723909797827,5,True,2.4,-43.907775513493576,-37.13728995229227,n/d,n/d,,,,False,False,,,Em Alta,36.130001068115234,-7.44534282281043,-8.708715119812005,False,False,False,sem sinal (Em Alta; sem novo topo (-7.4%))
SAUD3,SMALL11,SMALL11,Cuidados de saúde,40.98,39.39,50.0,,,0.2,,34.27,31.16,52.43,56.94,104,Não,4,8,False,,True,,False,False,False,,True,True,3,6,False,False,False,False,True,True,True,True,True,-0.77,True,40782372864.0,38.7,2.18,0.96,6.04,5.63,4.59,10.5,21.05,-11.59,1.06,,0.03,233.9,1189.0,14.1899995803833,5.717531774791157,10.100972802131045,4.318518390814327,7.32807511543083,10.999999674715736,7.693019551576619,7.32807511543083,6.595267603887748,5,True,2.5,-53.52172093785506,-45.78562523559416,n/d,n/d,,,,False,False,,,Em Baixa,16.09000015258789,-11.808580200038076,-13.892207682471236,False,False,False,sem sinal (Em Baixa; sem novo topo (-11.8%))
FRAS3,SMALL11,SMALL11,Consumo discricionário,40.62,40.22,42.857142857142854,,,0.9,,52.17,18.53,44.56,31.94,105,Pivô de alta,3,8,False,,True,,False,False,True,False,False,True,3,7,False,False,True,False,False,True,True,False,True,0.85,True,5677049344.0,22.66,2.38,3.0,3.07,10.53,13.92,4.68,7.35,1.93,2.29,1.23,7.05,69.49,-37.3,20.420000076293945,4.174588785098564,5.483186347187499,7.890851647083711,13.189507134615203,5.658727419049515,7.279372266606899,5.658727419049515,5.0928546771445635,5,True,3.2,-75.05947767817602,-64.35175201072751,n/d,n/d,,,Pivô de alta,False,False,,,Em Alta,21.170000076293945,-3.542749160590919,-18.72166979656401,False,True,False,Pivô de alta
CBAV3,SMALL11,SMALL11,Materiais,39.77,39.22,42.857142857142854,,,1.0,,39.06,38.42,44.92,30.56,106,Não,5,8,False,,False,,False,False,True,True,True,False,3,7,False,True,False,False,True,True,True,True,True,0.61,True,7220396544.0,12.08,1.43,0.4,3.04,11.81,6.25,6.41,6.49,1.95,2.06,0.89,1.62,36.76,28.1,11.09000015258789,2.2499477279804605,3.9749076527654803,10.812546138468694,12.656724454122145,9.650154497380122,9.27358318568411,10.231350317924408,9.208215286131967,4,True,5.6,-16.968303341427838,-16.37887233464026,n/d,n/d,,,,False,False,,,Em Alta,11.130000114440918,-0.35938869219891423,-0.8050102873988774,False,False,False,sem sinal (Em Alta; sem novo topo (-0.4%))
ENGI11,BOVA11,BOVA11,Serviços públicos,37.5,36.55,42.857142857142854,,,0.0,,41.23,32.49,22.28,54.17,107,Não,3,8,False,,True,,False,False,False,False,True,True,3,7,False,False,True,False,False,False,True,True,False,2.69,False,14187028480.0,15.38,1.2,3.34,5.5,7.78,10.25,4.13,5.77,3.99,1.56,1.86,12.81,84.57,7.9,46.880001068115234,17.184407365030832,18.904068675300735,22.35428303717859,51.76188472096518,20.419952572850303,19.715677912590117,19.66201062407552,17.695809561667968,4,True,3.0,-62.252966812102905,-57.944374011545285,n/d,n/d,,,,False,False,,,Lateral,50.33000183105469,-6.854759859775584,-20.87763532807555,False,False,False,sem sinal (Lateral; sem novo topo (-6.9%))
POSI3,SMALL11,SMALL11,Tecnologia de informação,37.5,36.56,42.857142857142854,,,0.5,,22.18,46.32,42.36,65.28,108,Não,0,8,False,,True,,False,False,False,True,True,False,3,7,False,False,False,False,False,False,False,False,True,0.74,True,484647584.0,50.48,0.32,5.13,6.88,0.63,6.91,0.29,3.73,2.6,1.69,0.83,14.02,347.49,3.6,3.5299999713897705,1.6199774344810864,2.2082850291084286,0.6354922516403584,4.166115429312854,0.7331153212008612,1.520459261596792,1.6199774344810864,1.4579796910329779,3,True,6.6,-58.69745884278386,-56.92749932238149,n/d,n/d,,,,False,False,,,Em Baixa,3.799999952316284,-7.105262745120189,-26.45833685166292,False,False,False,sem sinal (Em Baixa; sem novo topo (-7.1%))
QUAL3,SMALL11,SMALL11,Cuidados de saúde,36.82,40.8,14.285714285714286,,,0.2,,44.88,52.64,30.64,13.19,109,Não,3,8,False,,False,,False,False,False,False,True,False,1,7,True,False,True,False,False,False,False,True,True,,True,444108256.0,29.27,0.34,0.57,1.25,1.17,23.06,1.09,1.42,2.0,0.92,1.37,39.4,36.5,32.0,1.5700000524520874,0.13052127237551053,0.13834308469524836,0.379019750778626,2.3606962287411686,0.10673885824239582,,,,3,False,22.1,,,n/d,n/d,,,,False,False,,,Em Baixa,1.6100000143051147,-2.4844696582373316,-44.04388007140033,False,False,False,sem sinal (Em Baixa; sem novo topo (-2.5%))
TIMS3,BOVA11,BOVA11,Comunicação,36.76,33.16,57.142857142857146,,,0.4,,32.03,7.74,45.52,77.08,110,Não,3,8,False,,True,,False,False,False,True,True,True,4,7,False,False,False,True,True,False,True,False,True,0.02,True,44906962944.0,3293.2,1.8,7.81,8.95,0.05,0.76,15.78,114.9,1.05,0.85,0.66,1317.28,29466.25,2.5,18.799999237060547,11.214328929600958,13.793624583409176,,,,12.503976756505068,12.503976756505068,11.253579080854562,2,True,1.2,-40.1405343747551,-33.48948263861678,n/d,n/d,,,,False,False,,,Em Baixa,22.670000076293945,-17.071022612303665,-33.685209118705494,False,False,False,sem sinal (Em Baixa; sem novo topo (-17.1%))
HAPV3,BOVA11+SMALL11,BOVA11,Cuidados de saúde,35.16,35.48,33.333333333333336,,,0.2,P/L=-12.07<2,12.25,74.28,53.88,6.25,111,Não,1,8,False,,False,,False,,False,True,True,False,2,6,False,False,False,False,False,False,True,False,False,0.17,True,4893405696.0,-12.07,0.11,0.0,0.13,-0.89,1.71,-1.35,5.49,3.32,1.79,0.34,,,3.5,10.300000190734863,0.09029629733314115,0.12190000139974055,,,,0.10609814936644085,0.10609814936644085,0.09548833442979678,2,True,1.4,-99.07292880911118,-98.96992089901242,n/d,n/d,,,,False,False,,,Lateral,11.90999984741211,-13.518049347641913,-75.85560190441562,False,False,False,sem sinal (Lateral; sem novo topo (-13.5%))
SLCE3,BOVA11+SMALL11,BOVA11,Bens de primeira necessidade,35.1,38.77,14.285714285714286,,,0.0,,36.77,35.43,33.87,65.97,112,Não,1,8,False,,True,,False,False,False,False,False,False,1,7,False,False,False,False,False,False,True,False,False,3.88,False,6635682304.0,20.58,1.25,6.02,7.05,6.1,9.78,3.82,6.16,4.66,2.2,1.77,,145.08,-50.4,13.369999885559082,6.283458903413041,8.911087172113042,6.14223866109261,12.503885003494984,,8.460167435028419,7.597273037763042,6.837545733986738,4,True,2.0,-48.85904418464535,-36.72275611485806,n/d,n/d,,,,False,False,,,Em Baixa,13.960000038146973,-4.226362113006166,-31.365502054708006,False,False,False,sem sinal (Em Baixa; sem novo topo (-4.2%))
JSLG3,SMALL11,SMALL11,Bens Industriais,35.03,36.17,28.571428571428573,,,0.7,P/L=-14.48<2,21.88,59.22,10.72,93.75,113,Não,1,8,False,,True,,False,False,False,False,True,False,2,7,False,False,False,False,False,False,True,False,False,,True,1512455424.0,-14.48,1.28,36.2,13.86,-8.83,9.68,-0.98,4.22,4.13,1.28,6.64,,,2.3,5.400000095367432,4.988417919267442,6.0273443284377075,,,,5.507881123852575,5.507881123852575,4.957093011467317,2,True,1.2,-8.201982890335069,1.9977967885165926,n/d,n/d,,,,False,False,,,Lateral,5.760000228881836,-6.250002069605642,-38.775507004424526,False,False,False,sem sinal (Lateral; sem novo topo (-6.3%))
MYPK3,SMALL11,SMALL11,Consumo discricionário,34.88,35.99,28.571428571428573,,,0.9,,25.64,51.12,31.98,52.78,114,Não,2,8,False,,True,,False,False,False,False,True,False,2,7,False,False,False,False,False,True,True,False,True,1.34,True,1370393344.0,15.38,0.34,3.36,5.44,2.23,8.93,0.6,3.51,2.8,1.73,1.21,42.05,83.6,0.1,9.149999618530273,3.3157225692651457,3.411015700531941,4.080177103703609,18.97993447483979,3.451380897349319,3.564574067712504,3.4311982989406298,3.088078469046567,4,True,5.7,-66.25050712797088,-61.04290473964996,n/d,n/d,,,,False,False,,,Lateral,9.710000038146973,-5.767254556299339,-35.800790896954325,False,False,False,sem sinal (Lateral; sem novo topo (-5.8%))
ARML3,SMALL11,SMALL11,Bens Industriais,34.63,35.7,28.571428571428573,,,0.7,,32.44,39.41,30.9,50.69,115,Não,2,8,False,,True,,False,False,False,False,True,False,2,7,False,False,False,False,False,False,True,True,False,1.87,False,1164182528.0,23.01,0.91,16.35,4.76,3.96,9.81,2.66,4.9,3.3,2.16,2.35,9.2,109.55,2.5,3.359999895095825,1.0664730917831182,1.3117619028932352,1.1973924006860392,3.4829843045469704,1.0602823170137476,1.158977428094035,1.1319327462345787,1.0187394716111209,4,True,3.3,-69.68037192209296,-65.50662308693371,n/d,n/d,,,,False,False,,,Em Alta,3.559999942779541,-5.617978957818792,-46.66666994649887,False,False,False,sem sinal (Em Alta; sem novo topo (-5.6%))
RAIL3,BOVA11,BOVA11,Bens Industriais,34.39,35.42,28.571428571428573,,,0.7,,49.6,29.0,22.32,13.89,116,Não,1,8,False,,False,,False,False,False,False,True,True,2,7,False,False,False,False,False,False,True,False,False,2.22,False,24532326400.0,23.62,1.77,0.82,1.31,7.49,12.14,7.34,5.51,3.06,1.37,2.06,4.57,30.93,10.6,13.59000015258789,1.1862397345610387,1.9044868619266937,6.1582004785903175,9.969747077717505,3.730032611704961,,,,3,False,8.4,,,n/d,n/d,,,,False,False,,,Lateral,14.4399995803833,-5.886422801217616,-21.57503186501287,False,False,False,sem sinal (Lateral; sem novo topo (-5.9%))
SOJA3,SMALL11,SMALL11,Bens de primeira necessidade,34.34,35.36,28.571428571428573,,,0.0,,20.27,51.7,46.07,40.97,117,Não,2,8,False,,True,,False,False,False,False,True,False,2,7,False,False,False,False,True,False,True,False,False,0.88,True,741985664.0,30.27,0.56,5.39,3.84,1.84,5.12,0.95,10.0,6.11,4.6,1.23,0.02,116.3,1741.4,5.369999885559082,1.3754177999821484,2.4299047799684623,2.089417420508985,6.186789097275599,5.322100976768168,2.804210244306941,2.2596611002387235,2.033694990214851,4,True,4.5,-62.12858410511644,-47.78006882555103,n/d,n/d,,,,False,False,,,Em Baixa,6.039999961853027,-11.0927165649914,-48.6408112172637,False,False,False,sem sinal (Em Baixa; sem novo topo (-11.1%))
SMFT3,BOVA11+SMALL11,BOVA11,Consumo discricionário,34.22,37.74,14.285714285714286,,,0.9,,51.46,39.06,10.89,26.39,118,Não,1,8,False,,False,,False,False,True,False,False,False,1,7,False,False,False,False,False,False,True,False,False,,True,10997692416.0,16.08,1.82,5.63,2.63,11.3,10.6,8.53,4.02,4.32,1.2,2.24,2.46,42.24,-6.3,17.920000076293945,3.138267427493471,5.544272455238467,13.125483748529287,15.712690280679169,10.201159861799294,11.145901586561553,11.66332180516429,10.496989624647862,4,True,5.0,-41.42304921898887,-37.80188873265536,n/d,n/d,,,,False,False,,,Em Baixa,20.6200008392334,-13.094086581229414,-32.130945320152705,False,False,False,sem sinal (Em Baixa; sem novo topo (-13.1%))
NATU3,BOVA11+SMALL11,BOVA11,Bens de primeira necessidade,34.02,36.49,20.0,,,0.0,P/L=-4.18<2,20.34,63.97,55.31,2.78,119,Não,2,8,False,,False,,,,False,True,False,False,1,5,False,False,False,False,False,True,True,False,True,0.83,True,11103814656.0,-4.18,0.88,0.0,0.0,-21.11,10.18,-10.7,4.87,2.36,1.65,0.55,,,-1.9,8.079999923706055,,,,,,,,,0,True,,,,n/d,n/d,,,,False,False,,,Em Baixa,8.710000038146973,-7.233066724244797,-27.53363049198819,False,False,False,sem sinal (Em Baixa; sem novo topo (-7.2%))
EMBJ3,BOVA11,BOVA11,Bens Industriais,33.22,33.2,33.333333333333336,,,0.7,,43.21,13.04,47.99,9.03,120,Rompimento,3,8,False,,False,,False,,True,True,False,False,2,6,False,False,False,False,False,True,True,True,True,0.35,True,67382128640.0,30.09,3.91,1.04,0.72,13.01,9.61,3.93,11.45,0.93,1.48,0.78,2.95,21.57,-58.9,94.66000366210938,4.524100473008114,7.992577502314336,37.05166126872566,41.3959928651817,34.35460625325118,,,,3,False,9.2,,,n/d,n/d,,,Rompimento,False,False,,,Em Alta,93.01000213623047,1.7740043952070517,-9.940803463328685,False,True,False,"Rompimento (vol x2.5, +1.8% do topo, MM50>MM200)"
DESK3,SMALL11,SMALL11,Comunicação,33.12,33.92,28.571428571428573,,,0.4,,41.91,27.81,36.35,8.33,121,Não,3,8,False,,True,,False,False,False,False,False,True,2,7,False,True,True,False,False,False,True,False,True,1.05,True,2171977216.0,35.27,1.53,0.78,0.44,4.34,11.26,4.95,5.4,2.2,1.41,1.21,9.6,15.39,-50.8,18.649999618530273,0.542533636689999,0.7447815735171284,4.8393202427243045,12.042638259441354,2.1724415323353767,,,,2,False,22.2,,,n/d,n/d,,,,False,False,,,Em Alta,18.649999618530273,0.0,-2.8139702996306415,False,False,False,sem sinal (Em Alta; sem novo topo (+0.0%))
BHIA3,SMALL11,SMALL11,Consumo discricionário,32.45,35.23,16.666666666666668,,,0.9,P/L=-0.20<2,23.46,95.4,2.75,2.78,122,Não,2,8,False,,False,,False,,False,False,True,False,1,6,False,False,False,False,False,False,True,True,False,,True,719763904.0,-0.2,0.4,0.0,0.0,-2.05,10.46,-12.3,1.95,6.49,0.72,6.41,,,6.1,0.7099999785423279,,,,,,,,,0,True,,,,n/d,n/d,,,,False,False,,,Em Baixa,1.0099999904632568,-29.702971757784656,-87.0437960570962,False,False,False,sem sinal (Em Baixa; sem novo topo (-29.7%))
RAPT4,SMALL11,SMALL11,Bens Industriais,32.37,38.08,0.0,,,0.7,P/L=-5.91<2,17.63,78.11,29.47,47.22,123,Não,1,8,False,,False,,False,False,False,False,False,False,0,7,False,False,False,False,False,False,True,False,False,1.85,False,1712056960.0,-5.91,0.55,0.0,4.3,-9.35,8.29,-2.23,4.39,3.38,2.07,2.19,,,-3.4,4.909999847412109,1.4085954625733845,1.997644474194982,,,,1.7031199683841831,1.7031199683841831,1.5328079715457648,2,True,1.4,-68.7819140696378,-65.31323785515313,n/d,n/d,,,,False,False,,,Em Alta,5.139999866485596,-4.474708658518811,-30.056982040560097,False,False,False,sem sinal (Em Alta; sem novo topo (-4.5%))
DXCO3,SMALL11,SMALL11,Materiais,31.84,34.94,14.285714285714286,,,1.0,P/L=-134.81<2,15.15,70.95,33.88,36.11,124,Rompimento,2,8,False,,True,,False,False,False,False,False,False,1,7,False,False,False,False,False,False,True,True,False,1.43,True,4802635776.0,-134.81,0.7,0.0,3.41,-0.52,4.35,-0.11,4.8,3.22,1.98,1.18,,,-53.0,5.21999979019165,1.187261586218452,1.6837527950007136,,,,1.4355071906095827,1.4355071906095827,1.2919564715486245,2,True,1.4,-75.24987502918673,-72.4998611435408,n/d,n/d,,,Rompimento,False,False,,,Em Alta,5.190000057220459,0.5780295306443195,-16.077170960309438,False,True,False,"Rompimento (vol x2.5, +0.6% do topo, MM50>MM200)"
MRVE3,BOVA11+SMALL11,BOVA11,Consumo discricionário,31.62,34.26,16.666666666666668,,,0.9,P/L=-3.24<2,14.96,72.12,33.59,27.78,125,Não,1,8,False,,False,,False,,False,False,True,False,1,6,False,False,False,False,False,False,True,False,False,0.78,True,2465214976.0,-3.24,0.47,0.0,2.66,-14.6,6.58,-6.68,5.18,3.23,2.08,1.43,,,21.6,4.380000114440918,0.7774747552313033,1.3735387342419692,,,,1.0755067447366362,1.0755067447366362,0.9679560702629726,2,True,1.8,-77.90054691844394,-75.44505213160437,n/d,n/d,,,,False,False,,,Em Baixa,4.739999771118164,-7.594929832503395,-58.40455626293698,False,False,False,sem sinal (Em Baixa; sem novo topo (-7.6%))
SIMH3,SMALL11,SMALL11,Industrials,31.55,34.6,14.285714285714286,,,0.7,P/L=-44.19<2,28.58,70.13,11.98,18.06,126,Não,5,8,False,,False,,False,False,False,False,True,False,1,7,False,True,True,False,True,False,True,True,False,15.12,False,3940375296.0,-44.19,0.93,1.86,2.23,-2.1,11.4,-0.2,3.96,3.73,1.3,8.66,,,6.1,6.75,1.005668436226936,1.7766809040009202,,,,1.391174670113928,1.391174670113928,1.2520572031025352,2,True,1.8,-81.45100439848096,-79.39000488720107,n/d,n/d,,,,False,False,,,Em Baixa,7.880000114440918,-14.340102766877827,-53.796530101964116,False,False,False,sem sinal (Em Baixa; sem novo topo (-14.3%))
LJQQ3,SMALL11,SMALL11,Consumo discricionário,31.09,33.64,16.666666666666668,,,0.9,P/L=-1.03<2,7.81,90.65,14.75,45.14,127,Não,0,8,False,,False,,False,,False,False,True,False,1,6,False,False,False,False,False,False,False,False,False,,True,215193952.0,-1.03,0.69,0.0,4.08,-67.62,2.03,-6.84,0.79,33.06,1.86,7.1,,,3.7,1.0499999523162842,0.2859215909745854,0.39358498651413065,,,,0.33975328874435806,0.33975328874435806,0.3057779598699223,2,True,1.4,-70.87828821369175,-67.6425424596575,n/d,n/d,,,,False,False,,,Em Baixa,1.309999942779541,-19.847328383205287,-63.414634348957755,False,False,False,sem sinal (Em Baixa; sem novo topo (-19.8%))
YDUQ3,BOVA11+SMALL11,BOVA11,Consumo discricionário,31.02,36.49,0.0,,,0.9,,35.91,47.49,23.2,38.19,128,Não,1,8,False,,False,,False,False,False,False,False,False,0,7,False,False,False,False,False,False,True,False,False,3.83,False,1918543744.0,17.43,0.69,7.55,3.6,3.96,10.92,2.14,3.69,3.13,1.47,1.78,11.82,62.75,-46.7,7.539999961853027,1.8097659977475238,2.0367311031293003,3.2455923329590015,10.313103204370785,2.1955032896587308,2.321898180873639,2.1161171963940157,1.9045054767546141,4,True,5.7,-74.74130654655117,-69.20559426232398,n/d,n/d,,,,False,False,,,Em Baixa,8.380000114440918,-10.023868032416273,-50.686723475052,False,False,False,sem sinal (Em Baixa; sem novo topo (-10.0%))
AUAU3,SMALL11,SMALL11,Consumo discricionário,30.99,30.58,33.333333333333336,,,0.9,P/L=0.00<2,18.02,63.95,26.87,11.11,129,Não,1,8,False,,,,,,False,True,False,,1,3,False,False,False,False,False,False,True,False,False,,True,2935307008.0,0.0,0.95,0.89,0.92,0.0,0.0,3.33,0.0,3.87,1.19,0.74,,,-18.6,3.4100000858306885,0.20895704032350082,0.2963390753678739,,,,0.25264805784568733,0.25264805784568733,0.22738325206111862,2,True,1.4,-93.33186960886168,-92.59096623206855,n/d,n/d,,,,False,False,,,Em Alta,3.680000066757202,-7.3369558703415,-15.458926525713323,False,False,False,sem sinal (Em Alta; sem novo topo (-7.3%))
LWSA3,SMALL11,SMALL11,Tecnologia de informação,30.42,30.75,28.571428571428573,,,0.5,P/L=-10.09<2,10.72,52.7,50.21,27.08,130,Não,1,7,False,,False,,False,False,False,True,True,False,2,7,False,False,False,False,False,,True,False,True,,True,2131058176.0,-10.09,0.94,7.9,2.64,-9.34,5.67,-14.56,5.95,,1.14,0.03,,,47.1,3.880000114440918,0.6830838832582394,1.2067815270895565,,,,0.944932705173898,0.944932705173898,0.8504394346565083,2,True,1.8,-78.0814585161668,-75.64606501796311,n/d,n/d,,,,False,False,,,Em Baixa,3.9200000762939453,-1.0204071702683226,-19.23016222053626,False,False,False,sem sinal (Em Baixa; sem novo topo (-1.0%))
CSNA3,BOVA11+SMALL11,BOVA11,Materiais,30.32,35.67,0.0,,,1.0,P/L=-3.20<2,27.47,49.62,6.95,95.14,131,Não,3,8,False,,False,,False,False,False,False,False,False,0,7,False,False,True,False,False,False,True,True,False,,True,5914379264.0,-3.2,16.53,0.0,15.41,-5.17,11.49,-4.49,0.83,5.14,1.11,3.24,,,-2.8,4.460000038146973,4.582198096969606,6.498390028429624,,,,5.540294062699615,5.540294062699615,4.986264656429653,2,True,1.4,11.799655017521737,24.221838908357473,n/d,n/d,,,,False,False,,,Em Baixa,5.710000038146973,-21.89141841767227,-60.600705314628286,False,False,False,sem sinal (Em Baixa; sem novo topo (-21.9%))
EQTL3,BOVA11,BOVA11,Serviços públicos,29.22,29.33,28.571428571428573,,,0.0,,37.9,18.33,22.15,32.64,132,Não,2,8,False,,True,,False,False,False,False,False,True,2,7,False,False,True,False,False,False,True,False,False,2.21,False,46143266816.0,29.94,1.8,4.29,3.15,6.02,10.19,2.89,7.22,3.98,1.56,2.06,88.96,94.41,-24.0,36.77000045776367,7.7297353639137745,7.933769075850269,8.403602665157099,23.758703830569672,4.285961899400021,7.088267251080291,7.831752219882022,7.04857699789382,4,True,5.5,-80.83063119351806,-80.72268924983474,n/d,n/d,,,,False,False,,,Em Baixa,39.349998474121094,-6.556539050577559,-20.617442357469752,False,False,False,sem sinal (Em Baixa; sem novo topo (-6.6%))
ENEV3,BOVA11,BOVA11,Serviços públicos,28.78,25.03,50.0,,,0.0,,33.84,11.93,32.73,2.78,133,Não,2,8,False,,True,,False,,False,False,True,True,3,6,False,False,False,False,True,False,True,False,False,1.11,True,48437272576.0,37.85,2.41,0.0,0.0,6.36,6.1,6.94,11.16,3.52,1.48,1.17,5.95,,35.8,25.31999969482422,,,7.8788198081648835,12.575159202388893,4.254562696409037,8.236180568987605,7.8788198081648835,7.090937827348395,3,True,3.0,-71.99471598414794,-67.4716403307414,n/d,n/d,,,,False,False,,,Em Baixa,27.15999984741211,-6.7746692302106615,-9.957329519359693,False,False,False,sem sinal (Em Baixa; sem novo topo (-6.8%))
HBOR3,SMALL11,SMALL11,Imobiliário,28.65,28.66,28.571428571428573,,,0.8,,16.48,36.02,39.68,43.06,134,Não,1,8,False,,True,,False,False,False,True,False,False,2,7,False,False,False,False,False,False,False,True,False,,True,250790928.0,45.02,0.17,7.05,3.93,0.39,2.33,0.48,12.16,13.24,2.34,0.7,,176.81,-74.5,1.9199999570846558,0.5027043915603168,0.7129262280309948,0.40321472383345625,3.2920412776755006,,,,,3,False,8.2,,,n/d,n/d,,,,False,False,,,Lateral,2.0299999713897705,-5.418719992877974,-54.870606034132294,False,False,False,sem sinal (Lateral; sem novo topo (-5.4%))
BRAV3,BOVA11+SMALL11,BOVA11,Energia,27.96,29.95,16.666666666666668,,,0.9,,23.41,55.26,21.72,12.5,135,Não,1,8,False,,False,,False,,False,False,False,True,1,6,False,False,False,False,False,False,True,False,False,12.31,False,8594046976.0,157.82,0.7,0.67,1.08,0.44,8.3,0.44,3.22,3.05,1.26,1.55,,170.09,-17.3,18.5,1.3292487231973733,1.8851163710799113,,,,1.6071825471386423,1.6071825471386423,1.4464642924247781,2,True,1.4,-92.1812740950012,-91.31252677222356,n/d,n/d,,,,False,False,,,Em Baixa,21.0,-11.904761904761907,-16.459728587840562,False,False,False,sem sinal (Em Baixa; sem novo topo (-11.9%))
CASH3,SMALL11,SMALL11,Comunicação,27.79,29.16,20.0,,,0.4,P/L=-5.43<2,1.33,48.64,80.63,2.78,136,Não,2,8,False,,False,,False,,False,,True,False,1,5,False,False,False,False,True,True,False,False,True,,True,594830912.0,-5.43,1.27,0.0,0.0,-23.45,-16.62,-20.31,-8.39,-1.07,2.68,,,,18.2,5.25,,,,,,,,,0,True,,,,n/d,n/d,,,,False,False,,,Lateral,5.070000171661377,3.550292351955475,-15.32257804017153,False,False,False,sem sinal (Lateral; sem novo topo (+3.6%))
RCSL4,SMALL11,SMALL11,Bens Industriais,27.64,28.11,25.0,,,0.7,P/L=-3.89<2,38.89,,16.5,2.78,137,Não,2,6,False,,False,,False,,True,,,False,1,4,True,True,False,False,,,False,False,True,,True,64917480.0,-3.89,-4.74,0.0,0.0,121.91,-4.98,0.0,-22.35,,1.22,,,,,0.5099999904632568,,,,,,,,,0,True,,,,n/d,n/d,,,,False,False,,,Em Alta,0.7799999713897705,-34.61538343975056,-81.60505019130242,False,False,False,sem sinal (Em Alta; sem novo topo (-34.6%))
CAML3,SMALL11,SMALL11,Bens de primeira necessidade,27.19,29.47,14.285714285714286,,,0.0,,22.05,38.09,26.14,47.92,138,Não,1,8,False,,True,,False,False,False,False,False,False,1,7,False,False,False,False,False,False,True,False,False,1.38,True,1534820608.0,14.28,0.53,6.52,4.34,3.69,5.74,0.99,7.69,5.55,1.87,1.99,10.17,61.97,-58.5,4.5,1.3018092649303568,1.4563394999736532,2.350218919984571,7.758928223622419,1.8097104047710861,1.7295195224149167,1.6330249523723697,1.4697224571351328,4,True,6.0,-67.33950095255261,-61.56623283522406,n/d,n/d,,,,False,False,,,Em Baixa,4.809999942779541,-6.444905331961448,-38.397019794222565,False,False,False,sem sinal (Em Baixa; sem novo topo (-6.4%))
