ticker,origem,grupo,setor,investment,investment_base,consistencia,basileia,solvencia,ciclicidade,dado_suspeito,quality,value,safety,dividend,regulado,rank_invest,oportunidade_grafica,candidato_padrao,candidato_nota,virada_alta,criterios_ok,criterios_aplicaveis,passa_checklist,mais_5a_bolsa,sem_prejuizo_anual,lucro_20t,div_ge5_5a,div_sem_corte,roe_ge_10,divida_menor_patrim,cresc_receita_5a,cresc_lucro_5a,n_ok,n_aplic,roe_roic_ge_selic,roe_ge_setor,roic_ge_setor,margem_ge_15,cagr_ge_setor,divida_ok,marketcap_ok,insider_ok,margem_ok,roe_ok,alavancagem_ok,div_liq_patrim,nde_ok,market_cap,pl,pvp,dy,dy_teto,roe,roe_medio,roic,mrg_liq,ev_ebitda,div_liq_ebitda,lev_roic_adj,liq_corr,div_patrim,peg,payout,cresc_5a,pl_fut,roa,liq_geral,grau_endiv,indep_fin,min_52s,max_52s,dist_min52,dist_max52,dist_mm100,mediana_1a,media_1a,max_drawdown,vol_anual,ret_ytd,min_ytd,max_ytd,rel_ibov_ytd,desvio_padrao,momentum_12_1,var_95,sharpe,liquidez_media,preco_p10_1a,preco_p50_1a,preco_p90_1a,g_implicito,teto_dispersao,teto_confiavel,teto_n_metodos,cagr_5a,cagr_3a,cagr_1a,desacelerando,anos_atipicos,beta,corr_ibov,corr_usd,close,div_ge5_5a,divo_qualidade_ok,auvp_ok,teto_bazin,teto_gordon,teto_dcf,teto_graham,teto_lynch,teto_projetivo,teto_graham_selic,teto_mult_ebitda,teto_medio,teto_mediana,teto_ajustado,teto_n_metodos,teto_confiavel,teto_dispersao,teto_upside_pct,teto_upside_media_pct,prox_resultado,ex_dividendo,ex_tipo,tese_ia,strategy,in_wishlist,in_carteira,preco_medio,var_pm_pct,trend,breakout_level,pct_to_level,dist_52w_high_pct,fund_ok,breakout,aprovado,note
VULC3,SMALL11+DIVO11,SMALL11,Consumo discricionário,77.3,78.11,72.72727272727273,,,0.9,,87.38,64.38,65.5,95.89,False,1,Não,,,False,6,8,False,,True,,False,False,True,True,False,True,8,11,True,True,True,True,False,True,True,False,True,True,True,0.25,True,4205972224.0,4.58,1.61,21.5,15.42,35.06,31.82,17.83,24.89,6.16,0.76,0.59,2.96,0.37,0.44,70.63,-64.7,6.1,11.45,1.64,37.42,62.57,12.98,20.08,3.2,-33.3,-5.8,16.71,16.54,-35.4,26.3,-32.7,12.98,19.91,-48.44,1.66,-20.2,-3.0,-1.31,40409806.0,7.49,10.51,14.74,-6.6,9.1,False,6,,12.0,16.8,False,2025,0.86,0.57,0.15,13.390000343322754,False,False,False,15.017920985176646,28.243380433412856,39.98704145350646,23.389781790823637,75.18965557295304,48.54020425485564,27.218125475922132,8.290603583574978,,,,6,False,9.1,,,n/d,2025-12-23,última,,,False,False,,,Em Baixa,13.949999809265137,-4.014333144079685,-33.81033550054507,True,False,False,sem sinal (Em Baixa; sem novo topo (-4.0%))
JHSF3,SMALL11+DIVO11+AUVP11,SMALL11,Imobiliário,76.96,74.5,90.9090909090909,,,0.8,,86.69,78.4,44.52,69.86,False,2,Não,Bandeira de alta,"Bandeira de alta (pré-confirmação) — pescoço R$11.79, preço 0.2% acima do pescoço; falta fechar acima e segurar",False,7,8,False,,True,,False,True,True,True,True,True,10,11,True,True,True,True,True,True,True,False,True,True,True,0.34,True,7772599808.0,3.79,1.08,6.02,8.08,28.4,16.71,13.12,52.59,5.01,1.22,1.27,1.73,0.86,0.25,30.63,90.2,9.32,7.25,0.72,61.6,36.26,5.52,13.76,114.0,-14.1,8.9,9.5,9.2,-27.9,38.8,60.2,7.38,13.76,44.46,2.45,81.4,-3.79,1.73,50555388.0,15.0,24.62,40.42,-10.0,10.4,False,6,,21.6,116.4,False,2025,1.37,0.6,0.06,11.819999694824219,False,False,True,6.947136813014678,13.065099232217928,42.656224960468705,27.71259798345023,71.98499382620452,19.57807411896471,38.42279584175049,20.558017396012836,,,,6,False,10.4,,,n/d,2026-10-01,próxima,,,False,False,,,Em Alta,12.15999984741211,-2.7960539214994307,-15.922653392420505,True,False,False,sem sinal (Em Alta)
CURY3,BOVA11+SMALL11+DIVO11+AUVP11,BOVA11,Consumo discricionário,74.5,73.21,81.81818181818181,,,0.9,,89.4,52.4,56.92,84.93,False,3,Não,,,False,6,8,False,,True,,False,False,True,True,True,True,9,11,True,True,True,True,False,True,True,False,True,True,True,-0.13,True,8409698816.0,7.65,5.08,17.63,10.4,66.38,57.38,37.72,17.89,4.91,-0.15,-0.06,1.92,0.66,0.56,79.58,8.2,5.76,16.3,0.91,70.61,24.44,26.99,40.16,1.1,-32.0,-12.2,31.65,31.89,-32.0,40.6,-9.0,27.3,40.16,-24.74,2.56,13.0,-3.95,-0.27,126970599.0,15.37,25.84,43.46,0.6,4.1,True,8,,33.7,37.5,False,,1.33,0.57,0.07,27.299999237060547,False,False,True,20.65492058283716,38.844576450948594,48.80961280419005,20.77262209235163,85.48771694299103,55.93268208478515,40.65889659460416,22.953242120851222,41.76428370919487,39.751736522776376,35.776562870498736,8,True,4.1,31.049684506697737,52.98272848483685,n/d,2026-08-17,última,,,False,False,,,Em Baixa,33.65999984741211,-18.894832558475304,-32.17126941084537,True,False,False,sem sinal (Em Baixa; sem novo topo (-18.9%))
POMO3,SMALL11+DIVO11,SMALL11,Bens Industriais,74.49,74.8,72.72727272727273,,,0.7,,79.77,77.46,52.5,90.41,False,4,Não,,,False,5,8,False,,True,,False,False,True,True,False,True,8,11,True,True,True,False,False,True,True,False,True,True,True,0.44,True,4891092992.0,4.1,1.16,23.45,12.73,28.32,24.74,18.39,13.19,4.41,1.29,0.96,1.94,0.81,0.3,52.21,-14.0,,8.76,1.02,59.93,39.42,3.73,6.48,5.6,-39.2,-19.9,5.46,5.32,-42.4,35.6,-25.7,3.73,6.43,-41.44,2.24,-37.3,-3.6,-1.61,9337358.0,1.51,2.39,3.78,-8.6,6.9,True,6,,18.7,5.4,True,,0.94,0.46,0.05,3.940000057220459,False,False,False,3.64912586390477,6.862710898891874,13.143666595290908,8.569718655066504,25.243055654046046,11.269436593618877,10.937139168169388,6.134389862498111,9.486176962255945,9.753428911617945,8.77808602045615,6,True,6.9,122.79405819726823,140.76590925097935,n/d,2026-08-26,última,,,False,False,,,Lateral,4.340000152587891,-9.216591735115864,-39.679148738335236,True,False,False,sem sinal (Lateral)
MDNE3,SMALL11+DIVO11,SMALL11,Imobiliário,74.39,71.48,90.9090909090909,,,0.8,,72.31,75.62,60.09,80.14,False,5,Não,,,False,7,8,False,,True,,False,True,True,True,True,True,10,11,True,True,True,True,True,True,True,False,True,True,True,0.24,True,2580189184.0,4.64,1.13,15.55,9.34,24.38,16.15,10.98,21.43,4.47,0.91,1.13,2.38,0.48,0.34,43.32,19.5,3.9,6.4,1.12,72.76,27.27,20.62,34.28,21.0,-27.2,-5.1,25.8,26.67,-33.9,45.6,8.5,22.65,34.28,-7.24,2.87,4.3,-5.07,0.06,36141854.0,14.74,26.47,47.53,-6.4,7.3,True,7,,43.4,50.1,False,,1.68,0.64,0.13,24.950000762939453,False,False,False,16.940083111525617,31.85828533554656,73.54560847807514,51.68489166214077,124.50725323937559,25.653678159596673,62.1827607572025,48.367902782292546,59.685768630604265,51.68489166214077,46.5164024959267,7,True,7.3,86.438481256569,139.22151024244081,n/d,2026-01-02,última,,,False,False,,,Lateral,26.299999237060547,-5.133074194993692,-27.217031355299227,True,False,False,sem sinal (Lateral)
POMO4,BOVA11+SMALL11+DIVO11+AUVP11+Carteira,BOVA11,Bens Industriais,73.66,73.83,72.72727272727273,,,0.7,,79.77,76.31,52.5,83.56,False,6,Não,,,False,5,8,False,,True,,False,False,True,True,False,True,8,11,True,True,True,False,False,True,True,False,True,True,True,0.44,True,5126958080.0,4.3,1.22,22.38,10.23,28.32,24.74,18.39,13.19,4.56,1.29,0.96,1.94,0.81,0.29,43.99,-14.0,4.36,8.76,1.02,59.93,39.42,3.93,7.69,5.0,-46.3,-20.4,5.75,5.75,-48.9,35.6,-26.7,3.93,6.81,-42.44,2.24,-43.0,-3.6,-1.96,68678378.0,1.4,2.21,3.51,-7.7,7.9,True,7,,18.7,5.4,True,,1.0,0.49,0.06,4.130000114440918,False,False,True,3.072667927320542,5.778598069767342,13.136684535055883,8.55317148908528,24.232368771458425,11.575137762178509,11.832930560444678,6.135620733770617,11.606358845965818,11.575137762178509,10.417623985960658,7,True,7.9,152.24270453491022,181.02563012972172,n/d,2026-08-26,última,"A Marcopolo (POMO4) apresenta-se como uma alternativa robusta no setor de bens industriais, ostentando um retorno sobre o patrimônio líquido de 28,3% e um retorno sobre o capital investido de 18,4%, ambos significativamente acima dos seus pares setoriais de 10,8% e 13,3%, respectivamente. Essa elevada qualidade operacional convive com múltiplos de preço bastante descontados, evidenciados pelo preço sobre lucro de 4,3 vezes e preço sobre valor patrimonial de 1,22, o que sugere uma forte assimetria favorável entre o valor entregue e o preço cobrado pelo mercado. A excelente rentabilidade é acompanhada por um endividamento controlado, visto que a relação de dívida líquida sobre EBITDA de 1,29 vezes situa-se bem abaixo da média do setor de 2,38 vezes, garantindo folga financeira junto a uma liquidez corrente de 1,94. O expressivo dividendo distribuído de 22,38% mostra-se coerente com a forte geração de caixa e com a estrutura de capital desalavancada, embora a sustentabilidade desse patamar no longo prazo dependa da manutenção dos lucros futuros. No campo do crescimento, contudo, acende-se um sinal de alerta: a receita recuou 14,0% na média de cinco anos frente a uma expansão de 47,1% do setor, e a análise por janelas temporais revela uma clara desaceleração ao passar de 18,7% em três anos para apenas 5,4% no último ano, demandando uma checagem manual detalhada sobre a dinâmica operacional recente. Apesar disso, o crescimento implícito no preço atual de mercado é de negativos 7,7% ao ano, um patamar extremamente conservador que embute uma ampla margem de segurança frente ao histórico da companhia. O checklist de critérios fundamentalistas reforça essa solidez ao aprovar 5 dos 8 requisitos avaliados, falhando principalmente nas métricas de margem líquida de 13,19% (abaixo do sarrafo de 15%) e no crescimento frente aos pares. Quanto ao valuation, a grande dispersão entre os métodos de preço-teto — variando desde os conservadores R$ 3,07 de Bazin até os otimistas R$ 24,23 de Lynch — resulta em uma média de R$ 11,61 e um preço ajustado com margem de segurança de R$ 10,42, o que aponta para um expressivo potencial de valorização perante a cotação atual de R$ 4,13. Em balanço, o ativo destaca-se positivamente pelo retorno financeiro excepcional, endividamento saudável e valuation muito atrativo, tendo como contrapartida a nítida perda de ritmo no crescimento de suas receitas e o não atendimento de alguns critérios qualitativos do checklist.

Gatilho de falseamento: margem líquida abaixo de 10% no fechamento do próximo ano fiscal.",,False,True,4.45,-7.19,Lateral,4.599999904632568,-10.21738695512413,-46.514831491603694,True,False,False,sem sinal (Lateral)
PSSA3,BOVA11+AUVP11,BOVA11,Insurance,73.62,72.89,77.77777777777777,,1.8,0.3,,75.94,54.59,100.0,50.68,False,7,Não,,,False,4,6,False,,True,,False,False,True,,True,True,7,9,True,False,True,,True,,True,False,True,True,True,,True,30831728640.0,8.44,1.93,6.26,5.33,22.84,17.35,79.28,8.13,,,,,,0.67,45.03,0.3,7.77,6.06,,71.59,28.18,43.07,55.45,11.7,-13.3,-4.9,48.15,48.57,-16.1,26.0,3.9,44.27,55.45,-11.84,1.63,-0.9,-2.69,-0.44,80532117.0,34.03,47.54,66.43,1.7,4.2,True,4,,20.5,17.0,True,2023,0.75,0.51,0.04,48.099998474121094,False,False,True,18.662241931076103,35.097054986507636,77.94832347128629,56.5309708287966,101.96110974877566,48.24771430076672,61.298269819327764,,44.988833672409186,41.67238464363717,37.50514617927346,4,True,4.2,-22.026720646463026,-6.468118296065617,2026-11-05,2026-09-24,próxima,,,False,False,,,Lateral,51.65999984741211,-6.891214447940719,-13.41134269173695,True,False,False,sem sinal (Lateral)
MILS3,SMALL11,SMALL11,Bens Industriais,70.74,68.78,81.81818181818181,,,0.7,,84.31,55.88,57.62,53.42,False,8,Não,,,False,6,8,False,,True,,False,True,True,True,True,True,9,11,True,True,True,True,False,True,True,False,True,True,True,0.65,True,3632421632.0,8.32,1.98,5.31,5.69,23.81,18.37,20.65,23.53,4.92,1.28,0.85,2.98,0.99,0.66,47.3,21.3,8.56,11.12,0.54,61.6,38.32,10.3,15.94,54.8,0.0,5.2,13.09,13.42,-15.0,26.6,26.0,12.01,15.94,10.26,1.68,50.0,-1.85,1.19,12036850.0,17.36,24.23,33.83,1.5,5.3,True,7,,18.9,16.7,True,,0.7,0.46,0.07,15.9399995803833,False,False,False,6.591157968579979,12.395629340910089,26.20409360298743,18.628818285519294,34.930965503319676,12.058042100398223,20.595554548944154,21.321628177177463,20.876390222750906,20.595554548944154,18.53599909404974,7,True,5.3,16.286070150599173,30.968574481285536,n/d,2026-04-22,última,,,False,False,,,Em Alta,15.930000305175781,0.06277008798467598,-0.3750026226043701,True,False,False,sem sinal (Em Alta)
PETR4,BOVA11+DIVO11+AUVP11,BOVA11,Energia,70.56,73.39,54.54545454545455,,,0.9,DY5a=41.0%>=20,85.74,80.45,36.8,,False,10,Bandeira de alta,,,False,7,8,False,,True,,True,False,True,True,True,False,6,11,True,True,True,True,True,True,True,False,True,True,True,0.61,True,677708890112.0,4.79,1.33,7.35,40.99,27.73,30.77,19.69,24.32,2.96,1.29,0.9,0.85,0.76,0.32,196.34,96.8,5.02,10.07,0.28,65.87,33.99,26.84,50.43,84.8,-1.6,18.5,38.0,37.06,-22.2,26.6,71.8,27.87,50.43,56.06,1.67,44.4,-2.6,1.69,2188244113.0,61.3,86.12,120.99,-5.9,5.6,True,8,,-10.5,-2.4,False,,0.37,0.24,-0.04,49.599998474121094,True,True,True,147.857608299848,278.067695609069,141.62838812733077,93.2136136978793,310.64717207173965,56.037506666666665,127.57243866412776,55.529198813065946,151.3192027437159,134.60041339572928,121.14037205615635,8,True,5.6,144.2346285945182,205.07904717510627,n/d,2026-08-24,última,"A análise fundamentalista da Petrobras (PETR4) revela uma empresa com forte geração de valor, onde indicadores de alta qualidade, como o retorno sobre o patrimônio líquido de 27,7% e o retorno sobre o capital investido de 19,7%, situam-se confortavelmente acima das médias setoriais de 16,2% e 13,8%, respectivamente. Essa robusta rentabilidade convive com múltiplos de preço bastante descontados, evidenciados pelo preço sobre lucro de 4,79 e preço sobre valor patrimonial de 1,33, sugerindo que o mercado precifica o papel com considerável conservadorismo. O endividamento da companhia mostra-se controlado, com a relação entre dívida líquida e EBITDA em 1,29, patamar abaixo da média do setor de 1,71, o que garante sustentabilidade financeira mesmo diante de uma liquidez corrente mais apertada de 0,85. O rendimento de dividendos de 7,35% mostra-se coerente com a forte margem líquida de 24,32% e com a desalavancagem em curso, embora o investidor deva monitorar a sustentabilidade dessa distribuição frente ao fluxo de caixa futuro. No campo do crescimento, o avanço histórico da receita nos últimos cinco anos foi de 96,8%, superando a média setorial de 70,2%, porém a análise das janelas temporais mais recentes de três anos, com queda de 10,5%, e de um ano, com recuo de 2,4%, mostra que a receita está explicitamente desacelerando, um sinal de alerta que a média de longo prazo costuma ocultar. Essa retração recente sugere que os anos anteriores apresentaram variações atípicas que merecem checagem manual detalhada para identificar possíveis eventos contábeis não recorrentes. Diante desse cenário, o preço atual de 49,6 reais embute um crescimento implícito negativo de 5,9% ao ano pelo fluxo de caixa descontado reverso, o que se configura como um patamar extremamente conservador e fácil de ser superado pelo histórico da petroleira. Sob a ótica de avaliação, a média dos preços-teto calculados por diferentes metodologias atinge 151,32 reais e a mediana fica em 134,6 reais, revelando uma dispersão relevante entre os modelos que varia do conservadorismo de Graham ao otimismo de Lynch, mas ainda assim oferecendo um expressivo potencial de valorização de 144,2% contra o preço-teto ajustado de 121,14 reais. O checklist de critérios confirma a solidez da tese ao aprovar sete dos oito requisitos analisados, falhando apenas na questão das transações de insiders. Em suma, os prós da Petrobras concentram-se em sua rentabilidade muito acima dos pares, endividamento saudável e valuation descontado com ampla margem de segurança, enquanto os contras residem na clara desaceleração recente das receitas, na baixa liquidez de curto prazo e na nota de segurança corporativa de apenas 37,0.

Gatilho de falseamento: margem líquida abaixo de 15% no fechamento do próximo ano fiscal.",Bandeira de alta,False,False,,,Em Alta,50.43000030517578,-1.6458493476739111,-2.1696297283341215,True,True,True,"Bandeira de alta — mastro +34%, recuo 9%, bandeira 7d (candidato)"
PETR3,BOVA11+DIVO11+AUVP11,BOVA11,Energia,69.78,72.47,54.54545454545455,,,0.9,DY5a=38.8%>=20,85.74,77.11,36.8,,False,11,Bandeira de alta,,,False,7,8,False,,True,,True,False,True,True,True,False,6,11,True,True,True,True,True,True,True,False,True,True,True,0.65,True,703595937792.0,5.28,1.46,6.68,38.83,27.73,30.77,19.69,24.32,3.16,1.29,0.9,0.85,0.76,0.35,205.05,96.8,3.69,10.07,0.28,65.87,33.99,28.69,56.23,90.3,-2.9,16.8,42.15,40.75,-22.9,29.6,78.6,29.47,56.23,62.86,1.87,46.4,-2.95,1.56,599241910.0,65.06,95.1,139.02,-4.4,5.7,True,8,,-10.5,-2.4,False,,0.4,0.24,-0.04,54.59000015258789,True,True,True,154.1796955778014,289.9572984576071,141.41104633857077,93.26334017553947,310.1704554124312,56.037506666666665,127.37666702270509,54.59000015258789,153.37325122548867,134.39385668063792,120.95447101257413,8,True,5.7,121.56891495601174,180.95484666932697,2026-11-10,2026-08-24,última,"A análise fundamentalista da PETR3 revela uma companhia que combina alta qualidade operacional com múltiplos de valuation bastante descontados, uma assimetria clássica de valor. A rentabilidade da empresa é altamente robusta, com um ROE de 27,7% e um ROIC de 19,7% que se posicionam confortavelmente acima das médias do setor de 16,2% e 13,8%, respectivamente, sugerindo uma forte eficiência na alocação de capital. Essa elevada qualidade convive com um preço atrativo, evidenciado pelo P/L de 5,28 e pelo P/VP de 1,46, indicando que o mercado precifica o papel com desconto apesar de sua alta capacidade de geração de valor. No âmbito financeiro, a excelente rentabilidade é acompanhada por um endividamento controlado, visto que a relação Dívida Líquida/EBITDA de 1,29 está abaixo da média setorial de 1,71, embora a liquidez corrente de 0,85 demande atenção no curto prazo. O dividend yield de 6,68% mostra-se sustentável e coerente com a forte margem líquida de 24,32% e com a desalavancagem da empresa, embora não conte com score de dividendos classificado. Sob a ótica do crescimento, o CAGR de receita de 5 anos de 96,8% supera com folga a média setorial de 70,2%, mas as janelas mais recentes de 3 anos em -10,5% e de 1 ano em -2,4% mostram que a receita está DESACELERANDO, um sinal de alerta importante que exige checagem manual para identificar se decorre de oscilações pontuais nas commodities ou de eventos contábeis específicos. O checklist de critérios confirma a solidez da tese ao atender 7 de 8 requisitos, falhando apenas na venda de ações por insiders. Quanto ao valuation, a faixa de preço-teto calculada por diferentes metodologias apresenta uma dispersão relevante, variando desde os conservadores R$ 93,26 de Graham até os R$ 310,17 de Lynch, mas a média de R$ 153,37 e o preço ajustado com margem de segurança de R$ 120,95 indicam um expressivo upside de 121,6% frente à cotação atual. Adicionalmente, o crescimento implícito no preço atual medido pelo fluxo de caixa descontado reverso é de -4,4% ao ano, o que se mostra um patamar extremamente conservador e fácil de ser superado, dado o histórico de geração de caixa da petroleira. Como prós, destacam-se os indicadores de rentabilidade excepcionais, o endividamento sob controle e o valuation muito descontado; como contras, pesam a desaceleração recente das receitas nas janelas mais curtas, a liquidez corrente abaixo de um e o risco de governança associado às transações de insiders.

Gatilho de falseamento: margem líquida abaixo de 15,0% no próximo resultado trimestral divulgado pela companhia.",Bandeira de alta,False,False,,,Em Alta,56.22999954223633,-2.916591504534116,-3.636365962585131,True,True,True,"Bandeira de alta — mastro +34%, recuo 13%, bandeira 7d (candidato)"
